,Title,Content,Category
12,"
I will give prize money for rest of 2022 to victims in Ukraine: Murray
","Former world number one Andy Murray tweeted that he will be donating his earnings from prize money for the rest of 2022, to victims of the Russian invasion of Ukraine. ""Over 7.5 million children are at risk with the escalating conflict in Ukraine,"" added Murray in his tweet. ""It is vital [that] education continues,"" stated the tennis player.",sports
13,"
Mbappe doubtful for PSG's UCL game against Real Madrid, Ramos ruled out
","Paris Saint-Germain (PSG) on Monday said Kylian Mbappe is doubtful for their Champions League Round of 16 second-leg tie against Real Madrid on Wednesday, while former Real Madrid defender Sergio Ramos has been ruled out. PSG said Mbappe sustained a knock on his right foot during training, with a further medical update to be given in the next 24 hours.",sports
14,"
Not really happy with my performance in Ranji, 40s and 50s are nothing: Shaw
","Indian batter Prithvi Shaw, who's leading Mumbai in the Ranji Trophy 2022, has said he's not happy with his performance in the tournament. ""It should have been much better. You know 40s and 50s are nothing in cricket,"" he stated. Shaw produced scores of 1, 9, 44 and 53 in his four innings in three Ranji games. ",sports
15,"
Former world no. 3 Dominic Thiem pulls out of Indian Wells, Miami
",Former world number three Dominic Thiem on Monday said he was pulling out of the ATP Masters 1000 events in Indian Wells and Miami due to a wrist injury. Thiem suffered a wrist injury in the Mallorca Open in 2021 and has not played since. Thiem added he hopes to return when the clay court season begins in April.,sports
16,"
He is a worker, a fighter & has a great mentality: Paula Badosa on Nadal
","World number seven Paula Badosa said Rafael Nadal is ""a worker, a fighter and has a great mentality"". Nadal won his 21st Grand Slam title at the Australian Open in January. ""He has always been an example that I have looked at when I have faced difficult moments and if I want to emulate someone, it is Nadal,"" Badosa said.",sports
17,"
WI defend 9 runs in 48th over to defeat England by 7 runs in Women's WC
","While defending nine runs, West Indies' Anisa Mohammed took a wicket and effected a run-out in the 48th over to help her team defeat England by seven runs in the ongoing ICC Women's ODI World Cup. This is West Indies' second straight victory in the tournament. WI posted 225/6 before restricting England to 218/10 in 47.4 overs.",sports
18,"
He helped me a lot: Alexander Zverev on 'role model' Roger Federer
","World number three Alexander Zverev said former world number one and 20-time Grand Slam champion Roger Federer was a ""role model"" for him when he was younger and was starting out on the ATP Tour. ""We had a lot of conversations at a younger age and I think he helped me a lot in that regard,"" he said.",sports
19,"
Lewandowski's 11-minute hat-trick help Bayern advance in Champions League
","Robert Lewandowski scored three times in 11 minutes as Bayern Munich advanced to the Champions League quarterfinals with a 7-1 win over FC Salzburg. The German club won the last-16 tie 8-2 on aggregate after a 1-1 draw in Salzburg last month. Notably, Lewandowski's hat-trick inside 23 minutes from kick-off was the fastest in Champions League history. ",sports
20,"
Always scores big in India: Gavaskar on Agarwal being preferred over Gill
","Talking about India's decision to play Mayank Agarwal in KL Rahul's absence in the first Test against Sri Lanka, Sunil Gavaskar said Agarwal ""bats like a boss"" in home games and he should be preferred over Shubman Gill. Gavaskar added, ""He (Gill) hasn't played any cricket in last two months...he has the talent, but, it's also about form.""",sports
21,"
Partnership in middle crucial: Bairstow on ton after Eng were 48/4 vs WI
","England batter Jonny Bairstow, who is currently unbeaten at 109, has said partnerships through the middle of their innings on Day 1 in the ongoing Test against West Indies were crucial. England were 48/4 when Bairstow came in to bat and added 67 runs with Ben Stokes for the fifth wicket. He then added 99 runs with Ben Foakes. ",sports
22,"
We have to be patient: GT's Director of Cricket on Pandya's fitness
","Gujarat Titans' Director of Cricket Vikram Solanki has said their captain Hardik Pandya is on his path to recovery and playing a full part but they have to be patient with the demands. ""Hardik is working extremely hard in all aspects of his game...He's conscious that he has to get up to speed with batting, bowling and fielding,"" added Vikram.",sports
23,"
Warne didn't discuss Eng coach role as I would've talked him out: Ponting
","Talking about Shane Warne who passed away aged 52, Ricky Ponting said Warne didn't discuss potentially becoming England's head coach with him as he would have tried ""talking him out of it"" pretty quickly. ""Having someone like Warne to take over the England cricket team, I think he would have done a terrific job,"" added Ponting.",sports
24,"
Liverpool reach Champions League quarters with 2-1 aggregate win vs Inter
",Liverpool suffered 0-1 defeat to Inter Milan in the Champions League last-16 second leg but advanced to the quarterfinals with a 2-1 aggregate in the tie. Lautaro Martinez put Inter ahead in the 61st minute but they were reduced to 10 men after Alexis Sanchez was sent off moments later. This was Liverpool's first defeat in the competition this season. ,sports
25,"
Kane scores 176th PL goal, overtakes Henry in all-time PL scoring list
","Tottenham Hotspur's Harry Kane on Monday scored his 176th Premier League goal, overtaking former Arsenal striker Thierry Henry's tally of 175. Kane is now sixth on the all-time Premier League scoring list. ""Thierry was one of the greatest strikers we have seen, so it's nice to go above him in the scorers list and hopefully they keep coming,"" Kane said.",sports
26,"
Next generation bowlers can forget about 1000 int'l wickets: Ashwin on Warne
","India spinner Ravichandran Ashwin has said that the next generation of bowlers can forget about getting 1000+ international wickets, a record held by Shane Warne, who passed away last week, and Muttiah Muralitharan. ""[Because] the volume of Test cricket will come down drastically. And also because there are so many leagues, workload management will take centre-stage,"" Ashwin explained. ",sports
0,"
Kohli played 2011 WC semi against Pakistan despite neck and jaw pain: Ex-India physio
","Former Team India physio Ashish Kaushik has revealed that Virat Kohli played the 2011 World Cup semi-final against Pakistan in Mohali despite neck and jaw pain. Kaushik added, ""Kohli would take everything extremely lightly and somehow know...he can work through it."" ""His pain tolerance is phenomenal...Kohli has got a tremendous ability to endure pain and look for solutions,"" he stated. ",sports
1,"
Shane Warne's daughter shares pics & videos with him, says 'This can't be real life'
","Late Australian cricketer Shane Warne's daughter Summer took to Instagram to share pictures and videos with him. She wrote, ""It feels like I'm dreaming...waiting for someone to wake me up and tell me...you're okay. This can't be real life."" She added, ""I took our time for granted dad...I'd do anything to have more time with you on this earth.""",sports
2,"
Pak captain Bismah's cradle celebration for daughter after fifty in Women's WC goes viral
","Pakistan captain Bismah Maroof's cradle celebration for her six-month-old daughter after scoring fifty against Australia in Women's World Cup has gone viral. ""Just second match into her comeback after childbirth and our captain scores a half-century and she dedicates it to her daughter, Fatima,"" Pakistan Cricket tweeted. Earlier, pictures and videos of Indian team playing with Fatima went viral.",sports
3,"
Last picture taken of Shane Warne shared by his friend
","Shane Warne's friend Thomas Hall has shared the last photo taken of the late Australian cricket legend. The photo was taken at Thailand's Koh Samui, where Warne was holidaying. ""Anybody that knew Shane knew his warmth, caring, his incredible sense of humour...his laugh...twinkle in his eye and that glare from those glowing, unnaturally white teeth,"" Hall wrote while paying tribute.",sports
4,"
Duplantis breaks his own pole vault world record for 2nd time in 2 years
","Armand Duplantis of Sweden has set a new pole vault world record of 6.19 metres at the World Athletics Indoor Tour event in Belgrade, Serbia. This is the second time in two years that Duplantis has improved his own record by 1cm. In February 2020, he had broken his own record of 6.17 metres with a 6.18 metres clearance. ",sports
5,"
RCB to announce their new captain on March 12 at Bengaluru's Church Street
","Royal Challengers Bangalore (RCB) will announce their new captain on March 12 at an event at Bengaluru's Church Street. ""The beginning of a new era of leadership requires a BIG stage,"" RCB tweeted while announcing the event. RCB are the only team remaining to announce their captain for IPL 2022, which will begin on March 26.",sports
6,"
Kuldeep Yadav released from India squad for pink-ball Test, Axar Patel returns
",Chinaman bowler Kuldeep Yadav has been released from India squad for the pink-ball Test against Sri Lanka scheduled to take place from March 12 in Bengaluru. All-rounder Axar Patel has been added to India squad after being cleared by BCCI's medical team. Axar recently recovered from a shin injury and COVID-19. ,sports
7,"
David Warner does bhangra on field during match against Pakistan, video goes viral
","A video of Australia opener David Warner doing bhangra on the field during first Test against Pakistan in Rawalpindi has gone viral. ""The crowd and the camera love Warner,"" the official account of Pakistan Cricket tweeted sharing the video. ""Some entertainment in boring dead Test match,"" a fan commented on the video.",sports
8,"
Why should I hold 2nd position? My time has passed: Kapil Dev as Ashwin breaks his record
","After Ravichandran Ashwin overtook him to become India's second-highest wicket-taker in Tests, Kapil Dev said, ""It’s a great achievement especially from a guy who didn't get enough opportunities in...recent past."" He added, ""Had Ashwin got those opportunities...he would've crossed 434 much earlier. I'm happy for him...why should I hold [the second position] from him? My time has passed.""",sports
9,"
Cricket couple Starc, Healy bat simultaneously in respective Aus-Pak matches, fans react
","Cricket couple Mitchell Starc and Alyssa Healy were on Tuesday batting simultaneously in their respective Australia-Pakistan matches. While Starc was batting against Pakistan in the first Test in Rawalpindi, Healy was batting against Pakistan in their Women's World Cup match. ""What a coincidence,"" a fan tweeted, while another wrote, ""It could be the very first such incident in cricketing history.""",sports
10,"
Australia-Pakistan score 1,187 runs for 14 wickets, use 16 bowlers as Test ends in a draw
","Australia and Pakistan aggregated 1,187 runs in the first Test in Rawalpindi which witnessed 16 bowlers being used across the five days. The match witnessed four hundreds and four fifties, with Pakistan opener Imam-ul-Haq slamming two hundreds in the match. The match was Australia's first in Pakistan after 24 years.",sports
11,"
After India, Pakistan lose to Australia in Women's ODI World Cup
","Pakistan suffered their second defeat in a row in the ongoing ICC Women's ODI World Cup after losing to Australia on Tuesday. Meg Lanning-led Australia won the toss and opted to bowl, restricting Pakistan to 190/6 in 50 overs. Alyssa Healy then smashed 72 off 79 balls to help her side win the match by seven wickets in 34.4 overs. ",sports
12,"
Geeta praises Virat for having Anushka next to him on 100th Test felicitation
","Cricketer Harbhajan Singh's wife Geeta Basra spoke about Anushka Sharma being present on the ground when Virat Kohli was felicitated on his 100th Test match. She lauded Virat for having Anushka next to him and said he is changing rules. ""It was...first time a cricketer's wife was next to her husband when he was being honoured on field,"" Geeta said.",sports
13,"
Bye bye, good riddance: Simon Jordan on Chelsea's Russian owner Abramovich
","Terming Chelsea's Russian owner Roman Abramovich as one of the ""worst things"" for English football, ex-Crystal Palace owner Simon Jordan said, ""[Abramovich's legacy] is awful...good riddance, bye bye."" ""He's part of a regime that's got a Mafioso boss that's gone mad...in Vladimir Putin,"" added Jordan. Swiss billionaire Hansjorg Wyss had earlier called Abramovich one of Putin's closest friends.",sports
14,"
Not going to play Tests again, so no point in playing first-class cricket: Finch
","Australia limited-overs captain Aaron Finch, who last played a first-class match in 2019, has said he doesn't see any point in playing Sheffield Shield cricket again as he's not going to play Test cricket anymore. ""Unless you're pushing for a Test match, I don't really see the point,"" he stated. Finch last played a Test match in December 2018. ",sports
15,"
Alexander Zverev placed on one-year probation for outburst against umpire
","World number three Alexander Zverev has been put on probation for a year for smashing his racquet against the umpire's chair in Mexican Open last month. During the probation period, if Zverev receives a code violation that results in a fine for unsportsmanlike conduct, he'll be suspended from ATP events for eight weeks and fined $25,000. ",sports
16,"
CSK sign Ireland's Josh Little as net bowler for IPL 2022
","Ireland pacer Josh Little has been roped in as a net bowler by CSK for the upcoming season of IPL. The 22-year-old has played 19 ODIs and 34 T20Is, picking 30 and 31 wickets respectively in the two formats. ""Congrats to Josh, who is heading off on a development opportunity with the CSK...experience should be fantastic,"" said Cricket Ireland. ",sports
17,"
Ashwin is much more difficult to face than Harbhajan: Gautam Gambhir
","Sharing his opinion on the off-spinner who is more difficult to face between Ravichandran Ashwin and Harbhajan Singh, Gautam Gambhir named Ashwin as he is ""far more"" accurate and tough because of his speed variations. ""As a batter, I would hate to face Ashwin,"" said Gambhir. ""Harbhajan was more beautiful to watch,"" stated the former Indian cricketer.",sports
18,"
Guardiola and I have pushed each other to insane levels: Liverpool coach Klopp
","With Manchester City six points ahead of them at the top of the Premier League standings, Liverpool manager Jurgen Klopp said the competition between the two teams is pushing them both to greatness. ""City manager Pep Guardiola and I have pushed each other to insane levels in the last few years,"" Klopp stated. Liverpool have 63 points from 27 games. ",sports
19,"
We were all saying Ashwin is struggling, his career is probably over: Sodhi
","Talking about Ravichandran Ashwin becoming India's second-highest wicket-taker in Test cricket, ex-India all-rounder Reetinder Singh Sodhi said, ""We were all saying that Ashwin is struggling, his career is probably over but that's not the case."" ""Anil Kumble has been my idol, so I'd want...Ashwin doesn't break his record [of 619 Test wickets],"" added Reetinder. Ashwin has taken 436 Test wickets.",sports
20,"
Spoke to Warne 2 days before he went to Thailand, we planned to meet: Clarke
","Ex-Australia captain Michael Clarke has said he talked to Shane Warne two days before he got on the plane for Thailand, where he died aged 52. ""We spoke briefly about trying to get fit...the plan was...I would go and see him, he bought a new car, we both love cars. That's why it was an absolute shock,"" revealed Clarke.",sports
21,"
Harry Kane scores twice as Tottenham defeat Everton 5-0 in EPL
","Harry Kane scored twice as Tottenham Hotspur handed Everton their third straight defeat in the Premier League. Notably, Kane's brace in their 5-0 win has moved him above Arsenal legend Thierry Henry for a sixth place on the all-time Premier League top scorers' list with 176 goals. Tottenham are placed seventh on the points table with 45 points. ",sports
22,"
Warne brought spin as attacking commodity to cricketing world: Ashwin
","India off-spinner Ravichandran Ashwin has said that Shane Warne, who passed away last week, brought spin as an attacking commodity to the cricketing world. ""He was a colourful character, he redefined bowling, took more than 1000 international wickets,"" added Ashwin on his YouTube channel. He further said, ""Warne was a maestro...lived his life to the fullest.""",sports
23,"
My dad is in a tough battle: Pele's son Edinho on his fight with cancer
","Discussing his father and Brazilian football legend Pele's fight against cancer, Edinho said, ""He's in a tough battle...but my father is a fighter, just as he has been his whole life."" ""We're hoping that he'll recover,"" said Edinho. Pele is the first man to score 1,000 goals in competitive football having recorded the feat in November 1969.",sports
24,"
Kumble would've taken over 1,000 int'l wickets with DRS: Kohli's coach
","Virat Kohli's childhood coach Rajkumar Sharma said Anil Kumble would have taken more than 1,000 wickets in international cricket if he had DRS, having retired with 956 wickets. ""During my time..., if the ball struck the pads of the batter while...on the front foot, the umpire would...give it not out,"" added Rajkumar. Kumble is India's top wicket-taker in Tests.",sports
25,"
West Indies Tests are opportunity for us to prove a point: Joe Root
","England Test captain Joe Root has said the three-Test series against West Indies is an opportunity for them to prove a point after their 0-4 defeat in the Ashes. ""We know historically it's not an easy place for England to come and play...so it's something that we're very much looking forward to. It's a big challenge for us,"" Root stated. ",sports
26,"
Test cricket will stop if we don't play Kohli, Rohit: Aakash Chopra
","Ex-India opener Aakash Chopra said Test cricket will stop if Virat Kohli, Rohit Sharma and Jasprit Bumrah do not play in matches, adding that it will ""die"" being already on the ""ventilator"". ""There is no contest, there is no context, the matches get over in three days,"" stated Aakash. Team India's Mohali Test against Sri Lanka ended in three days.",sports
0,"
Djokovic contacts Ukrainian tennis player Sergiy to offer help; he shares chat
","Novak Djokovic reached out to Ukrainian former world number 31 tennis player Sergiy Stakhovsky and offered financial support and any other help required by him amid the Russia-Ukraine war. Stakhovsky posted a screenshot on Instagram of his conversation with Djokovic via WhatsApp, where Djokovic asked him, ""Stako, how are you man?...Thinking of you...hoping all calms down soon.""",sports
1,"
Dead, benign: Steve Smith on Rawalpindi pitch after 925 runs scored in 4 days of 1st Test
","Reacting to 925 runs being scored and just 11 wickets taken after four days in the first Pakistan-Australia Test in Rawalpindi, Steve Smith called the pitch ""pretty benign"" and ""dead"". ""I thought it would break up a little bit more and probably turn a bit more from the start, but it probably hasn't done so,"" he added.",sports
2,"
Can't tell you anything as I've no idea: Rohit on why Ashwin didn't play Tests in England
","Addressing a reporter's query about Ravichandran Ashwin not being a regular in India's playing XI in away Tests, Rohit Sharma said, ""I can't tell you anything about his overseas place."" He added, ""I honestly have no idea. I wasn't part of selection at that time."" Notably, Ashwin wasn't included in any of India's away Tests against England last year.",sports
3,"
My father said 'Shane Warne can't die, it's Warnie': Brett Lee
","Former Australia fast bowler Brett Lee said that he was at his parents' place when he came to know about Shane Warne's demise through former England spinner Graeme Swann. ""When I told my dad, he summed it beautifully, he said, 'Warnie can't die. It's Warnie.'"" Warne passed away at age of 52 in Thailand.",sports
4,"
Glamorgan share Viv Richards' pic from his last one-day match to mark his 70th birthday
","English county side Glamorgan took to Twitter to share a throwback picture of Viv Richards on occasion of his 70th birthday. In the picture, Richards can be seen sitting on the floor of the dressing room seemingly exhausted after his last one-day match. Viv Richards scored an unbeaten 46 against Kent, helping Glamorgan win the tournament on September 19, 1993.",sports
5,"
Gavaskar clarifies remark on Warne, says 'That wasn't the time for any comparison'
","After facing criticism for comparing Shane Warne with other spinners following the ex-Australian cricketer's death, Sunil Gavaskar has issued clarification. Gavaskar said, ""I was asked...whether Warne was the greatest spinner ever and I gave my personal, honest opinion. In hindsight, that question shouldn't have been asked nor should have been answered. That wasn't the time for any comparison.""",sports
6,"
Body of Shane Warne transferred to Bangkok before flight to Australia
","The body of Australian spin legend Shane Warne has been transported to Thailand's capital Bangkok before being flown back to Australia. The convoy of ambulance and police drove overnight from Surat Thani province, south of Thailand, to an airport in Bangkok. Warne passed away aged 52 at a villa on the resort island of Koh Samui.",sports
7,"
Would he want break from IPL? BCB President on Shakib's request for break
","After Bangladesh all-rounder Shakib Al Hasan requested pulling out of their upcoming tour of South Africa, stating that he can't play so much international cricket, BCB President Nazmul Hasan questioned Shakib's commitment to the national side. ""Would he have said the same thing if he was picked in the IPL?"" asked Nazmul. ""It's surprising, to be honest,"" he added.",sports
8,"
MS Dhoni begins preparations for IPL 2022 in Surat, CSK share pics 
","With IPL 2022 set to begin on March 26, CSK took to Instagram to share a few stories of the team's training session. In the stories, MS Dhoni can be seen preparing for the tournament. The CSK captain along with a few players including Ambati Rayudu had reached Surat last week. CSK will take on KKR in the tournament's opener.",sports
9,"
Man Utd can't drop any more points in Premier League: Ralf Rangnick
","Following a 4-1 loss against Manchester City, Manchester United head coach Ralf Rangnick has said that his side cannot drop points in the Premier League to have a chance for a top-four finish. ""We also know that in those 10 games...we have to play, there are a few other difficult ones so let's take it game by game,"" Rangnick stated.",sports
10,"
In Indian conditions, he's unstoppable: Jaffer on Ravindra Jadeja
","Following Ravindra Jadeja's 175* and 9/87 in India-Sri Lanka first Test, Wasim Jaffer said the India all-rounder is unstoppable in home conditions. ""Jadeja is arguably one of the best all-rounders in the world...even overseas, he can perform at number seven the way his batting has improved,"" he added. India are 1-0 ahead in two-match Test series against Sri Lanka.",sports
11,"
It's been a sad week: Steve Smith on deaths of Warne, Marsh
","Following deaths of Australian cricket legends Rod Marsh and Shane Warne last week, Australia Test vice-captain Steve Smith said it was a ""sad week"". Warne, aged 52, died due to a suspected heart attack on Friday. Marsh, aged 74, also passed away on same day after suffering a heart attack eight days earlier. ""We feel for both...Marsh...Warne family,"" he added.",sports
12,"
Medvedev won't be tennis-wise affected by Russia-Ukraine war: Mouratoglou
","Serena Williams' coach Patrick Mouratoglou said world number one Daniil Medvedev won't get affected ""tennis-wise"" by ongoing war between Russia and Ukraine. ""On a personal or emotional side he might be, but...don't think it's going to affect his level of play,"" he added. The Russian overtook Novak Djokovic to top ATP rankings for first time in his career last week. ",sports
13,"
Warne's cricket knowledge separated him from everyone else: Clarke
","Talking about Shane Warne, who passed away aged 52 on Friday, former Australia captain Michael Clarke told The Sydney Morning Herald, ""Warne's knowledge around the game separated him from everyone else I played with."" ""Warne lived his life at such a fast pace that he nearly created this invincible feeling around him,"" he added.",sports
14,"
I'll not judge Vihari on what he did on Mohali wicket: Gambhir on 1st Test 
","Following Hanuma Vihari's 58 in his first innings while batting at number three for India in first Test against Sri Lanka, Gautam Gambhir said he'll not judge Vihari based on his performance in Mohali. ""I'll judge him on what he has done overall in Test cricket to date because all batters...even Mohammad Shami, looked comfortable on this pitch,"" he added.",sports
15,"
Dhanraj Pillay inaugurates astroturf hockey field at INS Shivaji
","Former hockey captain Dhanraj Pillay inaugurated the astroturf hockey field at the country's premier marine engineering training institute, INS Shivaji, in Lonavala. Along with Pillay, Navy veteran and hockey coach, Avtar Singh, also inaugurated the astroturf field. Later, a match was played that featured current and former hockey players.",sports
16,"
Want to contribute in every way possible: Sneh on win vs Pak in Women's WC
","India all-rounder Sneh Rana, who scored an unbeaten 53 and took 2/27 in her side's 107-run win against Pakistan in 2022 Women's ODI World Cup, said she wants to contribute to the team in every way possible. ""Today [on Sunday] I did it somewhere,"" she added. Sneh and Pooja Vastrakar stitched a 122-run seventh-wicket stand, helping India post 244/7.",sports
17,"
Close friends Viv Richards, Ian Botham unveil trophy for WI-England Tests
","Former competitors and close friends Sir Vivian Richards and Ian Botham unveiled the Richards-Botham Trophy for the upcoming Test series between the West Indies and England on Sunday. The Cricket West Indies tweeted, ""Courage. Friendship. Respect. - values that represent the cricketing Test rivalry between West Indies and England."" Both of them played together for the Somerset CCC.",sports
18,"
That's the only thing I didn't like: Khawaja on Pak fans cheering his dismissal
","Talking about his experience of playing in Pakistan, Australia's Usman Khawaja expressed his gratitude towards Islamabad for their hospitality. Khawaja, however, also jokingly said the only thing that he didn't like was when the crowd cheered after he got out for 97 during their first innings in the ongoing Test. ""[Everyone] cheered when DRS showed I was out,"" he stated.",sports
19,"
NZ know what's coming up: Devine ahead of Women's WC game vs India
","Ahead of upcoming New Zealand-India match in 2022 Women's World Cup, New Zealand captain Sophie Devine said her side knows what's coming up. The match will be played on Thursday. Last month, New Zealand defeated India in a one-off T20I and 4-1 in a five-match ODI series in Queenstown. Earlier today, New Zealand beat Bangladesh by nine wickets.",sports
20,"
Biggest threat to Test cricket are dead pitches: Jaffer on Rawalpindi Test
","Ex-India opener Wasim Jaffer has taken a dig at Rawalpindi pitch being used in ongoing first Test between Pakistan and Australia. ""Biggest threat to Test cricket are dead pitches. Dead pitch = dead game,"" he tweeted. Pakistan declared their first innings at 476/4. In reply, Australia have scored 449/7 and trail by 27 runs heading into fifth and final day.",sports
21,"
Ukraine's Yastremska to donate Lyon prize money to help her war-torn country
","Ukraine's Dayana Yastremska said she would donate her Lyon Open runner-up prize money (€14,545) to her home country to aid efforts following Russia's invasion of Ukraine. The world number 103 lost to eighth-seeded Shuai Zhang 6-3, 3-6, 4-6 in final. Yastremska fled Ukraine with her younger sister with help from their parents days after invasion began on February 24.",sports
22,"
Central GST adjudged winner at inter-office athletics meet in Pune
","The Poona inter-office athletics meet was held in Pune's Indrayani Nagar on Sunday. The annual event had competitions such as running, shot put and long jump. Central GST's Akshay Khot won both 100m and 200m events for men while Shyamrao Daundkar won the 400m and 800m events. Meanwhile, Chaitrali Gujar, also of Central GST won the women's 100m event.",sports
23,"
SL will take time to bridge Test cricket gap between them, India: Gambhir
",Gautam Gambhir said it'll take a long time for Sri Lanka to bridge the gap between them and India in Test cricket as India have been dominating. He stated that long time ago there wasn't much difference when India and Sri Lanka used to play in subcontinent. Sri Lanka lost first Test by an innings and 222 runs against India.,sports
24,"
Setting an example for sportswomen across globe: Smriti on Pak's Bismah
","Praising Bismah Maroof for returning to playing cricket post giving birth to a baby girl, India Women opener Smriti Mandhana said Pakistan Women captain is setting an example for sportswomen across the globe. ""Coming back post pregnancy in six months...playing international cricket is so inspiring,"" she added. India beat Pakistan by 107 runs in their 2022 Women's World Cup opener.",sports
25,"
Rafael Nadal can do anything he wants on the court: Marcos Giron
","American tennis player Marcos Giron said that he was surprised by Rafael Nadal's shot selection during their match in the Australian Open 2022. ""You feel that Nadal can do anything that he wants on the court but he always makes the right decision,"" Giron added. Nadal defeated Giron 6-1, 6-4, 6-2 in the first round of the Australian Open 2022.",sports
26,"
As a captain, I want to use Jadeja a lot more with the bat: Rohit
","Team India captain Rohit Sharma said he wants to use all-rounder Ravindra Jadeja ""a lot more"" with the bat. ""We all know his bowling and everyone knows about his fielding. To me, he is one of the top (all-rounders) definitely,"" Rohit stated. Jadeja scored an unbeaten 175 runs and took nine wickets in the first Test match against Sri Lanka. ",sports
0,"
South Africa's Stephen Mokoka breaks world record in his first-ever 50 km race
","South Africa's Stephen Mokoka has broken the world record for men's 50 km race by clocking 2 hours, 40 minutes and 13 seconds at the Nedbank Runified 50 km, a World Athletics Elite Label road race, in Gqeberha. The 37-year-old long-distance runner, featuring in his first-ever 50 km race beat the record set by Ethiopian Ketema Bekele Negasa (2:42:07).",sports
1,"
German woman spends 40 seconds alone in ambulance carrying Warne's body, police to probe
","Thai police are investigating after a German woman got into the back of the ambulance transporting the body of late Australian cricketer Shane Warne from Koh Samui island. The woman, carrying a bunch of flowers, was allowed to spend about 40 seconds alone in the van, raising questions about security. Warne's friends in Thailand reportedly couldn't identify the woman. ",sports
2,"
It was team and Jadeja's decision, shows how selfless he is: Rohit on declaration
","Talking about declaring India's first innings at 574/8 against Sri Lanka in the Mohali Test with Ravindra Jadeja not out on 175, captain Rohit Sharma said, ""There was a question whether to declare or not."" He added, ""Eventually, it was the team's decision and Jadeja's decision to put them in and it shows how selfless he is.""",sports
3,"
Shane Warne's last meal was Vegemite on toast, reveals friend; shares pics
","Shane Warne's friend Tom Hall, who is the CEO of The Sporting News, revealed that Warne's last meal was Vegemite on toast. ""[While eating] Warne said, 'Geez, you can’t beat Vegemite with some butter, always great wherever you are in the world',"" Hall revealed. Hall added that Warne went to bedroom to call his kids after having the meal.",sports
4,"
Shane Warne died of natural causes, shows autopsy
","Former Australia cricketer Shane Warne, who passed away on an island in Thailand on Friday, died due to natural causes, an autopsy showed. ""Investigators will summarize the autopsy result for prosecutors within the timeframe of the law,"" the police said. Warne's family were told of the result and had accepted the finding, the police added.",sports
5,"
Virat Kohli gifts T-shirt to specially-abled fan at Chandigarh hotel, video goes viral
","A video has gone viral on social media showing former Team India captain Virat Kohli gifting a T-shirt to specially-abled fan Dharamveer Pal outside the team hotel in Chandigarh. Kohli, who played his 100th Test in Mohali, was seen gifting the T-shirt before boarding the bus. Dharamveer is known for attending a lot of Team India matches.",sports
6,"
I don't think Virat Kohli will captain RCB again: Daniel Vettori
","Ahead of IPL 2022, former RCB captain Daniel Vettori said, ""I don't think Virat Kohli will captain RCB again."" He added that Faf du Plessis, Dinesh Karthik, Glenn Maxwell and Kohli could form RCB's leadership group. ""I don't think [becoming captain again after giving up captaincy] ever works. Once...captain has moved on...the right thing is for him to move on.""",sports
7,"
Hope to be half as great as you: Masaba on dad Vivian Richard's 70th b'day
","Fashion designer Masaba Gupta wished her father, former West Indies cricketer Vivian Richards on his 70th birthday and shared a throwback picture with him. Taking to Instagram, Masaba wrote, ""My father is unrelenting [and] focussed...[He] has lived his life in the pursuit of greatness...I set out in my pursuit to be even half as great as you...Happy 70th birthday papa!""",sports
8,"
What a flawless performance: Anushka on India Women beating Pakistan 
","Actress Anushka Sharma took to Instagram Stories and congratulated Team India for securing a 107-run win over Pakistan in the ongoing Women's ODI World Cup. ""What a flawless performance by our women in blue on securing their first win at the tournament. Good luck for the next match,"" Anushka wrote. Team India will play hosts New Zealand on Thursday. ",sports
9,"
South African cricketers face test of loyalty ahead of IPL: Elgar
","South Africa Test skipper Dean Elgar said his teammates need to choose between national duty in a series against Bangladesh, beginning March 18, and upcoming IPL as it's a loyalty test for them. ""They mustn't forget that Test...or one-day cricket got them into...IPL and not...other way around,"" he added. Series will end on April 12. IPL begins on March 26.",sports
10,"
It's 9.5 out of 10 for Rohit Sharma's captaincy in Mohali Test: Gavaskar
","Former India captain Sunil Gavaskar has said Rohit Sharma's captaincy in Mohali Test was ""absolutely spot on"". He added, ""[It's] 9.5 out of 10 for Rohit's captaincy in the Test match...The half is what you always keep aside."" Gavaskar further said, ""When your team was fielding, the bowling changes, the field placement...[it was] very impressive.""",sports
11,"
Test series vs WI isn't going to be easy for us: England's Woakes
","England fast bowler Chris Woakes said that the three-match Test series against West Indies is not going to be easy for his side. ""We haven't won a lot of Test matches here in the last 50 or 60 years...so it's not by any means going to be a walkover,"" he added. The first Test match will be played in Antigua.",sports
12,"
Late penalty helps Barcelona defeat Elche 2-1 in La Liga
","Barcelona won their La Liga match against Elche 2-1 after forward Memphis Depay scored a penalty in the final minutes of the game on Sunday. Barcelona were trailing 0-1 at halftime before Ferran Torres scored an equaliser in the 61st minute. With 13 wins out of 26, Barcelona are now at the third spot on the points table. ",sports
13,"
New Zealand defeat B'desh by 9 wickets to register their 1st win in Women's WC
","New Zealand registered their first victory of ICC Women's ODI World Cup 2022 with a nine-wicket win against Bangladesh in a rain-affected match on Monday. Amy Satterthwaite picked three wickets as hosts New Zealand restricted Bangladesh to 140/8 in 27 overs. In response, Suzie Bates smashed 79* off 68 to help her side win the match. ",sports
