,Title,Content,Category
22,"
Nearly 6,000 MSMEs got shut down during FY21 and FY22: Govt
","Minister of State for MSMEs Bhanu Pratap Singh Verma on Monday said 5,907 MSMEs got shut down in FY21 and FY22. In FY21, 330 MSMEs got shut down, which increased nearly 17-fold in FY22 to 5,577 MSMEs. Maharashtra topped the chart with 1,608 MSME shutdowns, followed by 527 in Bihar, 521 in Tamil Nadu and 442 in Uttar Pradesh.",business
23,"
Jack Ma's Ant sells shares in China tech outlet 36Kr Holdings
","Billionaire Jack Ma's Ant has sold its entire stake in China-based tech outlet 36Kr Holdings, a regulatory filing showed. Ant held about 18% of 36Kr Holdings as of early 2021, Bloomberg data revealed. The shares of Alibaba, which owns a third of Ant, fell 10% in New York on Monday, while 36Kr Holdings tumbled 12%.",business
24,"
Radicon Vedantam's Greater Noida office sealed for non-payment to homebuyers
","The office of realty firm Radicon Vedantam in Greater Noida's Sector 16C has been sealed for failing to pay ₹4 crore to homebuyers. ""We'll seal the offices of other realty firms tomorrow if they don't clear homebuyers' payments,” said VP Mishra, Tehsildar of Dadri. Properties of different developers are likely to be auctioned too for failing to hand over possession.",business
25,"
Bank frauds fell from ₹61,229 cr in FY17 to ₹648 cr in Apr-Dec 2021: Govt
","Bank frauds recorded a sharp decline over the past five years to ₹648 crore in the first nine months of FY22, Minister of State for Finance Bhagwat Karad said on Monday. They stood at ₹61,229 crore in FY17 and at ₹11,583 crore in FY21. According to Karad, improved detection and reporting along with comprehensive steps resulted in the decline.",business
26,"
ED attached wrong properties of ex-Amrapali Director: Auditor to SC
","Forensic auditor Pawan Agarwala told the Supreme Court that the Enforcement Directorate has attached wrong properties of Amrapali Group's ex-Director Prem Mishra. These properties need to be detached and auctioned off to generate funds for stalled projects' construction, Agarwala said. SC had directed ED to investigate alleged money laundering by realtors, including Amrapali Group.",business
0,"
Do you agree to this fight?: Musk to Putin after challenging him to single combat for Ukraine
","World's richest man Elon Musk on Monday in a tweet tagged the President of Russia's official Twitter account and asked, ""Do you agree to this fight?"" In an earlier tweet, Musk had said, ""I hereby challenge Vladimir Putin to single combat...Stakes are Ukraine."" When a Twitter user asked, ""Did you think this through?"", Musk responded, ""I am absolutely serious.""",business
1,"
I hereby challenge Putin to single combat, stakes are Ukraine: Elon Musk
","World's richest man Elon Musk on Monday tweeted, ""I hereby challenge Vladimir Putin to single combat...Stakes are Ukraine."" When a Twitter user asked, ""Will you be surprised when he (Russian President Putin) accepts your challenge?"", Musk responded, ""That would be an honour."" Musk's tweet garnered users' reactions like, ""Go to bed Elon,"" and ""I need some of what you're drinking.""",business
2,"
I still own & won't sell my Bitcoin, Ethereum or Doge: Elon Musk
","World's richest man Elon Musk on Monday tweeted, ""I still own and won't sell my Bitcoin, Ethereum or Doge."" However, he added, ""As a general principle...It's generally better...to own physical things like a home or stock in companies you think make good products...than dollars when inflation is high."" Bitcoin, Ether and Doge prices saw a brief spike after Musk's tweet.",business
3,"
Retail inflation rises to 8-month-high of 6.07% in February 2022
","India's retail inflation rose to an eight-month-high of 6.07% in February 2022, government data showed on Monday. This is the second successive month that retail inflation has breached the Reserve Bank of India's (RBI) upper margin of 6%. The retail inflation, measured by the Consumer Price Index (CPI), stood at 6.01% for the month of January in 2022.",business
4,"
Tata Sons chief N Chandrasekaran appointed as Air India chairman
","Tata Sons Chairman N Chandrasekaran was appointed as the chairman of Air India on Monday. His appointment comes a month after he was given a five-year extension in his term as Tata Sons’ Executive Chairman. Meanwhile, Air India is currently looking for a new CEO after the former Chairman of Turkish Airlines Ilker Ayci declined to be Air India's CEO.
",business
5,"
How could you say no to this?: Rishad Premji on US author's letter to Monroe
","Wipro Chairman Rishad Premji tweeted a letter written by Nobel Prize-winning US author John Steinbeck, to actress Marilyn Monroe in 1955, asking her for an autographed photo for his nephew-in-law. ""He's already your slave...This would make him mine...If you'll do this, I'll like you very much,"" Steinbeck wrote. Premji tweeted, ""How could you say no to a letter like this?""
",business
6,"
iPhone supplier Foxconn halts production in China's Shenzhen amid COVID-19 curbs
","Apple iPhone supplier Foxconn on Monday said that it has suspended operations until further notice in China's Shenzhen city after authorities imposed lockdown measures in the tech hub city amid rising COVID-19 cases. Foxconn added it would deploy backup plants to reduce the disruption to production. On Sunday, China reported over 3,000 new daily cases, its highest in two years.",business
7,"
Russia offering oil at heavy discount, India looking to buy it: Report
","India is considering taking up a Russian offer to buy its crude oil and other commodities at discounted prices, Reuters reported. India, which imports 80% of its oil needs, usually buys about 2% to 3% of its supplies from Russia. ""Russia is offering oil and other commodities at a heavy discount. We'll be happy to take that,"" an official said.",business
8,"
Do not fear: Sea's secretive billionaire CEO to staff on tech firm losing $150 bn value
","Forrest Li, the 44-year-old secretive billionaire CEO of Singapore-based technology firm Sea Ltd, which owns e-commerce platform Shopee, mobile game Garena Free Fire among other businesses, wrote a 900-word memo to his employees. The memo addressed a $150-billion plunge in his company's value since late 2021. He wrote, ""This drop is painful...Do not fear: We're in a strong position internally.""",business
9,"
Have no server outside India: CEO denies report of Paytm Payments Bank data leak
","Paytm CEO Vijay Shekhar Sharma dismissed a report that claimed RBI barred Paytm Payments Bank from onboarding new customers over data leak to Chinese entities. He said, ""Absolutely false...The RBI in its letter didn't raise concern over any leak of data...We have no server that is outside India, and no foreign national has any access to our servers."" ",business
10,"
Paytm shares fall to all-time low of ₹672 after RBI curbs on Paytm Payments Bank
","The shares of Paytm fell more than 12% to hit an all-time low of ₹672 on the BSE in Monday's early deals. This comes after Reserve Bank of India (RBI) barred Paytm Payments Bank from onboarding new customers until its audit is done. The stock has declined around 70% compared to its issue price of ₹2,150 per share.",business
11,"
I was there, police were in awe of his humility: Innov8 founder on Paytm CEO's arrest
","Amid reports of Paytm CEO Vijay Shekhar Sharma being arrested for alleged rash driving in February, the founder of Innov8 has come forward as a witness. Dr Ritesh Malik tweeted, ""There was no arrest, no negligent driving...the car didn't even have a scratch. I was there and saw...how he managed the situation was fantastic...Police were in awe of his humility.""",business
12,"
Completely false: Paytm Payments Bank on report of leaking data to Chinese firms
","Paytm Payments Bank denied a report that claimed that it was punished by the RBI for allegedly sharing information with China-based entities that indirectly own a stake in Paytm Payments Bank. ""The report is completely false and simply sensationalising,"" the company said. Notably, China's Alibaba Group Holding and its affiliate, Jack Ma's Ant Group, own shares of Paytm.",business
13,"
Ex-NSE CEO Ramkrishna sent to 14-day judicial custody in co-location scam
","A Delhi court on Monday sent former NSE CEO Chitra Ramkrishna to 14-day judicial custody in the co-location case. Ramkrishna, who has been accused of sharing confidential information with a 'Himalayan yogi', was arrested by the CBI a few days back. Earlier, CBI had demanded 14-day custody of Ramkrishna saying that she had been ""evasive in her replies"". ",business
14,"
Russian court allows Peppa Pig piracy without punishment after Western sanctions
","A Russian court has ruled that Peppa Pig's trademarks can be used by Russian businesses without punishment. Entertainment One, which owns the rights of the cartoon character had asked for 40,000 roubles in compensation from a Russian entrepreneur who had drawn his own version of the character. The court dismissed the case citing ""unfriendly actions of US and affiliated countries.""",business
15,"
Adani, Piramal among 14 firms looking to buy Anil Ambani's Reliance Capital: Report
","Adani Finserve, KKR, Piramal Finance and Poonawalla Finance are among the 14 prominent firms that have expressed interest in buying debt-ridden Reliance Capital promoted by Anil Ambani's Reliance Group, PTI reported on Sunday. The last date for submission of bids for the firm was extended to March 25. Last year, RBI superseded Reliance Capital's board in view of payment defaults.",business
16,"
Not a VIP, won't be given special facilities in jail: Court denies home food for Chitra
","A Delhi court remarked that former NSE CEO Chitra Ramkrishna is ""not a VIP"" and won't be provided special facilities during her 14-day judicial custody. Denying her home-cooked food, it said, ""There are inmates who are in their 70s, who eat Tihar jail food. I have myself eaten Tihar...food. It’s good...VIP prisoners want everything...Every accused, every prisoner is the same.""",business
17,"
Sensex ends 935 points higher at 56,486, Nifty settles at 16,871
","The Sensex on Monday climbed 935 points or 1.68% to settle at 56,486, while Nifty 50 jumped 241 points or 1.45% higher to close at 16,871. While Infosys was the top Nifty gainer as it rose close to 4%, Paytm shares fell more than 12% to hit an all-time low of ₹672 on the BSE on Monday.",business
18,"
Maggi, coffee, tea to get costlier as Nestlé, HUL hike prices: Report
","Nestlé products like Maggi noodles, Nescafé coffee and Hindustan Unilever Ltd's (HUL) BRU coffee, Taj Mahal tea and Brooke Bond tea will get costlier as the two companies have increased the prices of some of their products, CNBC-TV18 reported on Monday. Maggi noodles are set to get costlier by 9-16%, it added. Taj Mahal tea prices were hiked by 3.7-5.8%.",business
19,"
Sanctions have frozen almost $300 bn of Russia's gold, forex reserves
","Sanctions imposed on Russia have frozen around $300 billion of $640 billion that Russia had in its gold and forex reserves, Russian Finance Minister Anton Siluanov said on Sunday. He added that the West was also pressuring China to limit its trade with Russia. Siluanov said Russia will pay roubles to its debt holders until reserves are unfrozen, RIA reported.",business
20,"
Govt hasn't agreed to set up regulator for crypto investments: MoS Finance
","The government has not agreed to set up a regulatory authority for investments in cryptocurrencies, the Minister of State for Finance, Pankaj Chaudhary, informed the Lok Sabha on Monday. On being asked about policies regarding misleading crypto ads, he replied that the government and the RBI have been cautioning investors about potential economic, financial, legal, and security related risks.",business
21,"
LIC reports ₹235 crore net profit in Q3 ahead of IPO
","IPO-bound LIC's net profit rose from ₹94 lakh in Q3 FY21 to ₹234.9 crore in Q3 FY22 while its net profit between April-December 2021 rose to ₹1,643 crore from ₹7 crore reported last year. First year premiums during Q3 rose 10% YoY to ₹8,748 crore. LIC will offload 31.62 crore shares in the upcoming IPO, its draft papers said.",business
22,"
India's wholesale inflation rises to 13.11% in February 2022
","Wholesale inflation in India rose 828 basis points YoY from 4.83% in February 2021 to 13.11% in February 2022, as per Commerce Ministry's data. Wholesale inflation was at 12.96% in January 2022. The Ministry said high inflation in February was caused by rising prices of mineral oils, metals, crude petroleum, natural gas and food articles, among other commodities.",business
23,"
LIC IPO likely to be launched in mid-May: Reports
","LIC's IPO may be postponed to mid-May amid rising market volatility due to the Russia-Ukraine war, Moneycontrol reported. India NSE Volatility Index was at about 26 in Mumbai on Monday, 11 points above the required 15 to launch the IPO. If the IPO is not launched before May 12, a new IPO prospectus will have to be filed by LIC.",business
24,"
I-T dept conducts searches at real estate group Omaxe's premises
","The Income Tax Department on Monday conducted searches at premises of real estate group Omaxe. At least 30 locations in Delhi-NCR and few others in Uttar Pradesh and Punjab are being searched on charges of tax evasion, officials said. Searches conducted by the department are linked to alleged irregularities and concealment of income by the company.",business
25,"
Govt can float LIC IPO without fresh filing till May 12: Reports
","The government has time till May 12 to float the LIC IPO without filing fresh papers with SEBI, PTI reported. If the deadline is missed, the government will have to file fresh papers with Q3 FY22 results and an updated embedded value. ""We're watching the volatility and will file the red herring prospectus giving price band soon,"" an official said.",business
26,"
Cooperative sector to contribute hugely in $5 trillion economy goal: Amit Shah
",Cooperation Minister Amit Shah on Sunday said the cooperative sector is going to make the largest contribution to PM Narendra Modi's aim of making India a $5 trillion economy. He said a strong cooperative sector will also help realise the dream of Aatmanirbhar Bharat. He added that the cooperative sector will benefit several crore people associated with it.,business
0,"
Interest rate on EPF deposits reduced to 8.1% for 2021-22, lowest in 44 years
","The Employees' Provident Fund Organisation (EPFO) has lowered the interest rate on provident fund deposits for 2021-22 to 8.1% from 8.5% in 2020-21. This is the lowest since 1977-78, when the EPF interest rate was 8%. The decision was taken at the 230th meeting of the Central Board of Trustees Employees' Provident Fund.",business
1,"
Tina Ambani shares pics from son Anmol Ambani's wedding featuring Bachchan family
","Businessman Anil Ambani's wife Tina Ambani took to Instagram on Friday to share pictures from the wedding of their son Anmol Ambani to Khrisha Shah. ""A new chapter begins for Anmol and Khrisha with blessings from friends and family - the wedding,"" she wrote in the caption of the post. One of the photos features Amitabh Bachchan and his family.",business
2,"
World's largest brewer stops sale of Budweiser in Russia, to forfeit JV profits
","Anheuser-Busch InBev has asked its partner in Russia, Anadolu Efes, to suspend the sale and production of Budweiser beer in the country. The world's largest brewer said it will also forfeit ""all financial benefit from the joint venture operations"". The announcement comes after Heineken NV and Carlsberg A/S said they would stop producing and selling their beers in Russia.",business
3,"
Largest food company Nestlé stops exports of non-essential items to Russia
","World's largest food company Nestlé has stopped exporting and importing non-essential food items from and to Russia. The company will still supply Russians with necessities such as baby food, cereal and therapeutic pet food sold at veterinarian clinics. ""We are shocked and deeply saddened by the invasion of Ukraine...[It] has brought heartbreaking, unimaginable human suffering,"" the company said.",business
4,"
Meta cuts on-site perks including free laundry, valet service for employees 
","Meta Platforms, Facebook's parent company, has informed its employees about cutting down various on-site perks including free laundry, dry cleaning and valet service. The company also announced that it would delay the free dinner time from 6 pm to 6:30 pm. While Meta offered a remote work option, many employees are scheduled to return to the office on March 28. ",business
5,"
Anand Mahindra shares video of Cong leader Deora's music performance, calls him 'cool'
","Businessman Anand Mahindra took to Twitter to share a video featuring Congress leader Milind Deora, where the latter can be seen playing the guitar onstage at the Mahindra Blues Festival. Mahindra also mentioned that Deora goes by the stage name of MD Mississippi. He wrote, ""His party is the INC, & with him, the 'C' stands for Cool!"" ",business
6,"
Paytm Payments Bank stopped by RBI from onboarding new customers
","RBI has directed Paytm Payments Bank Ltd to stop onboarding of new customers with immediate effect. ""The bank has also been directed to appoint an IT audit firm to conduct a comprehensive System Audit of its IT system,"" an order read. ""Onboarding of new customers...will be subject to specific permission granted by RBI after reviewing report of...IT auditors,"" it said.",business
7,"
Ashneer Grover denies owning ₹10-cr dining table, says 'It's not even worth 0.5% of that'
","Ashneer Grover has denied a report claiming he spent ₹10 crore on a dining table, saying, ""It's not even worth 0.5% of that"". He tweeted, ""Is it a space rocket? Is it a time machine?...I don't hold Guinness World Record for the most expensive table...Press – don't fall for BharatPe Board (undisclosed sources) lies – you'll lose credibility like them.""",business
8,"
He could've funded it himself: Lawyer on Musk's 'taking Tesla private' tweet
","Tesla CEO Elon Musk's lawyer told a US court the billionaire is rich enough that he could've funded Tesla's going-private transaction himself. He was referring to Musk's 2018 tweet claiming he was considering taking Tesla private and that he had secured the funding. The lawyer said, ""None of Musk's deals have ever had a funding issue...[He has] great personal resources.""",business
9,"
Reports on CEO's arrest for rash driving exaggerated, no harm caused: Paytm
","Responding to reports of Paytm founder and CEO Vijay Shekhar Sharma's arrest and subsequent bail in a case of rash driving in February, a company spokesperson called it a ""minor incident"". The spokesperson added that no harm was caused to any person or property due to it and that media reports claiming the nature of the arrest are exaggerated. ",business
10,"
Paytm Payments Bank issues statement after RBI bars it from taking new customers
","A day after RBI directed Paytm Payments Bank to stop onboarding new customers with immediate effect, the company issued a statement saying they are taking immediate steps to comply with RBI directions. It added, ""We shall notify when we recommence the opening of new accounts after obtaining RBI approval."" It also said the accounts of existing customers are fully functional. ",business
11,"
CEO rejects $100 mn offer for CB Insights, says 'never reply to Twitter DMs'
","CB Insights' Indian-American CEO Anand Sanwal revealed he has declined a $100 million offer to acquire his market intelligence platform. Sharing screenshots of his conversation with the potential buyer, Sanwal tweeted, ""A great reminder to never check or respond to Twitter DMs again."" ""You just missed the opportunity of a lifetime,"" the buyer told Sanwal after he rejected their offer.",business
12,"
Sitharaman stresses on need for multilateral action amid rising global inflation
","Finance Minister Nirmala Sitharaman spoke to International Monetary Fund Managing Director Kristalina Georgieva and stressed on the need for multilateral action amid rising prices of commodities due to global supply chain disruptions. According to the Finance Ministry, Sitharaman and Georgieva suggested that the key question remains on the control of inflation while balancing needs for growth.",business
13,"
Against our values: Germany's Deutsche Bank refuses to cut off ties with Russia
","Amid various brands suspending their operations in Russia over its invasion of Ukraine, Germany’s largest bank Deutsche Bank refused to cut ties with Russia. Bank’s Chief Executive Christian Sewing said, ""We are often asked why we aren't withdrawing completely from Russia. The answer is that this would go against our values."" Sewing added, ""We've clients who cannot exit Russia overnight.""",business
14,"
Video shows long car queues outside McDonald's in Russia as brand shuts stores
","A video showing long queues outside a McDonald's outlet in Moscow has surfaced on social media. McDonald’s has temporarily closed its 847 stores in the country over the Ukraine war. As per the company, the closure will cost it about $50 million a month. Meanwhile, people were also seen selling McDonald's burgers for high prices in Russia online. 
",business
15,"
Deutsche Bank shuts down business in Russia, a day after its refusal
","Deutsche Bank has decided to suspend its operations in Russia over the Ukraine war, a day after it had refused to do so. Stating that there won't be any new business in Russia, Germany's largest bank said, ""We're in the process of winding down our remaining business in Russia while we help our non-Russian multinational clients in reducing their operations.""",business
16,"
Azim Premji forgives person who filed 70 cases against him; SC praises him
","The Supreme Court praised former Wipro Chairman Azim Hasham Premji after he agreed to forgive the person who through his companies filed over 70 cases against Premji and his associates. ""We're happy to note that Mr Azim Hasham Premji has taken a constructive view of the matter and agreed to forgive the past conduct of Mr Subramanian,"" the court said.",business
17,"
Have trouble sitting idle, sitting quietly for 5 mins feels like waste of time: Nooyi
","Former PepsiCo CEO Indra Nooyi at the Jaipur Literature Festival 2022 spoke about what motivated her. She said, ""When I sit quietly, I feel I have wasted five minutes of my time. I'm constantly thinking about how to change the world or to help somebody...I have trouble sitting idle. That's why meditation has never been a part of my life.""",business
18,"
I find things chilly, I'm thin: World's largest air-conditioning firm Daikin's CEO
","Masanori Togawa, the 73-year-old CEO of the world's largest air-conditioning company Daikin, while speaking about his personal air-conditioning usage, said, ""I tend to find things chilly; I'm thin and don't have enough muscle!"" He told Bloomberg, ""But we're based in Osaka, which is brutally hot during the summer. There's no way we can survive there without air conditioning.""",business
19,"
RBI lifts restrictions on HDFC Bank's new digital launches after a year
","The Reserve Bank of India (RBI) has lifted restrictions on HDFC Bank's new digital launches after more than a year, the private lender said. These restrictions were imposed in December 2020, due to instances of outages in HDFC's internet banking services. In 2021, the RBI allowed HDFC Bank to issue new credit cards after imposing a ban for eight months.",business
20,"
Ex-Financial Services Secretary Debasish Panda appointed IRDAI Chairman
",The government on Friday appointed Debasish Panda as Chairman of Insurance Regulatory and Development Authority of India (IRDAI). The appointment comes nearly 11 months after the post fell vacant following the completion of Subhash Chandra Khuntia's term in May last year. Panda is a 1987-batch IAS officer of the Uttar Pradesh cadre who retired as Financial Services Secretary this year.,business
21,"
Pratik Pota resigns as CEO of Jubilant FoodWorks to 'explore external opportunity'
","Pratik Pota has resigned as the CEO and whole time director of Jubilant FoodWorks as he wished to pursue an external opportunity, the company informed in a filing to stock exchanges. The company added that Pota will continue in his current role till June 15, 2022. Credited for the company's turnaround, Pota had joined Jubilant FoodWorks in 2017. ",business
22,"
World's 5th richest person Buffett got $373,000 in compensation for 2021
","Berkshire Hathaway's Chairman and CEO Warren Buffett received $373,204 in compensation for 2021, including his salary and security cost, down from $380,328 a year ago. Buffett's 16.2% stake in Berkshire comprises most of his $117.9 billion net worth, making him the world's fifth richest person. Buffett has been receiving an annual salary of $100,000 for more than four decades now.",business
23,"
Reduction in EPFO interest rate BJP's return gift after poll win: Cong
","Congress leader Randeep Surjewala said the reduction in Employees' Provident Fund Organisation interest rate was a ""return gift"" of the BJP to people after it won Assembly elections in four states. ""Is it right to attack...savings of crores of employees on...basis of electoral victory?"" he asked. EPFO has lowered the interest rate on provident fund deposits for 2021-22 to 8.1%.",business
24,"
Dollar-denominated debt is bad idea, exposes one to Fed's moods: Zoho CEO
","Zoho's billionaire CEO Sridhar Vembu has said that dollar-denominated debt is a bad idea. ""They leave companies and the country exposed to the Fed's (the US' Federal Reserve) mood swings,"" he explained. Vembu was commenting on a Twitter thread by Human Rights Foundation's Alex Gladstein. ""The fiat/petrodollar system can be considered a form of neocolonialism,"" Gladstein wrote in the tweet.",business
25,"
Sachin Bansal's Navi Tech files draft papers for ₹3,350 crore IPO
","Flipkart Co-founder Sachin Bansal-led Navi Technologies has filed draft papers with SEBI to raise up to ₹3,350 crore through an initial public offer (IPO), Moneycontrol reported. The offer will primarily consist of fresh issuance of equity shares with no offer-for-sale component. Sachin Bansal co-founded the financial services company with Ankit Agarwal after exiting Flipkart in 2018.",business
26,"
Morgan Stanley cuts India's GDP growth forecast for FY23 to 7.9%
","Morgan Stanley has cut India's GDP growth forecast for FY23 by 50 basis points to 7.9% and raised retail inflation projection to 6%. The firm also expects current account deficit to widen to a 10-year high of 3% of GDP. High oil prices, trade and tighter financial conditions are expected to affect the Indian economy in FY23.",business
0,"
Kim says 'get your f***ing a** up and work' to women in business; criticised
","Businesswoman and socialite Kim Kardashian is being criticised for her remarks in a Variety Magazine interview, where she said, ""I have the best advice for the women in business, get your f***ing a** up and work."" She added, ""It seems like nobody wants to work these days."" Several people criticised her, with one tweeting, ""Also: be born rich. Really helps.""",business
1,"
Rihanna planning IPO for her lingerie company at $3 billion valuation: Report
","Singer Rihanna is reportedly working with advisers on taking her lingerie company Savage X Fenty public, which could value her lingerie company at $3 billion or more. The report claims that the listing could happen this year but the company hasn’t made any official decision yet. Savage X Fenty was launched in 2018 as an online-only brand. ",business
2,"
Goldman Sachs becomes the first major US bank to exit Russia
","Goldman Sachs on Thursday said it was closing its operations in Russia, becoming the first major US bank to exit the country following Russia's invasion of Ukraine. ""Goldman Sachs is winding down its business in Russia in compliance with regulatory and licensing requirements,"" the bank said. In its annual filing earlier, the bank disclosed a $650-million credit exposure to Russia.",business
3,"
No global firm can touch Russia's blood money, thank you Mastercard: Ukraine Vice PM
","Days after Mastercard suspended its operations in Russia, Ukraine's Vice Prime Minister Mykhailo Fedorov said, ""I'm sure...no global company can touch Russia's blood money as long as its tanks and missiles kill Ukrainians."" ""Thank you, Mastercard, for the first steps towards peace, but have you terminated all financial contracts with Russia?"" he wrote on Twitter.",business
4,"
Tesla to pay salary for 3 months to Ukrainian employees called to fight Russia
","Elon Musk-led Tesla will pay its Ukrainian employees, who are asked to return to Ukraine to defend their country following the Russian invasion, for at least three months, according to a company e-mail seen by CNBC. The e-mail was sent to Tesla employees in Europe, the Middle East and Africa region. Tesla will reassess the situation in three months.",business
5,"
Food prices will rise globally: Putin on western sanctions on Russia amid war
","Russian President Vladimir Putin has said that western sanctions on Russia due to the Ukraine war could lead to an increase in global food prices. ""Russia and Belarus are some of the biggest suppliers of mineral fertilisers. If they continue to create problems for...delivery of our goods, then prices will rise and this will affect the final...food products,"" said Putin.",business
6,"
Japan Tobacco, the largest cigarette maker in Russia, suspends Russia investments
","Japan Tobacco Inc (JTI), the largest cigarette producer in Russia, has suspended all new investments and marketing activities in Russia effectively immediately following the Russian invasion of Ukraine. ""The challenges of operating in Russia at this time
are unprecedented,"" the company said. JTI added it ""cannot exclude the possibility of a
suspension of manufacturing operations in Russia"".",business
7,"
Russia bans export of 200 products till end of 2022 amid sanctions
","Russia has banned the export of over 200 products till the end of this year after the US, EU and others hit the country with sanctions over the invasion of Ukraine. The ban covers telecoms, medical, auto, agricultural and electrical equipment and some forestry products like timber. The measure is necessary ""to maintain stability on the Russian market"", it said. ",business
8,"
33-yr-old Indian-American among 2 indicted in US for crypto money laundering
","A US court has indicted two people, including an Indian-American, for their roles in a cryptocurrency money laundering scheme. If convicted, 75-year-old Lois Boyd and 33-year-old Manik Mehtani, both from Virginia, could face up to 20 years in federal prison. In the course of their operation, Boyd, Mehtani and their co-conspirators allegedly laundered over $750,000, federal prosecutors alleged.",business
9,"
SBI app users spammed with random notifications, bank says fixing issue
","Several users of SBI's Yono Lite app took to Twitter on Friday to complain that they were spammed with multiple notifications for instant personal loans. ""Since morning I got hundreds of random notifications from Yono app...with different names,"" one Twitter user wrote. SBI tweeted, ""Our technical team is working to resolve this issue. Please bear with us.""",business
10,"
Better.com CEO Vishal Garg offers to cover insurance for fired expecting parents
","Better.com's CEO Vishal Garg said he'll pay insurance expenses for a group of expectant parents, who lost their jobs as the company fired around 3,000 US and India employees this week. The mortgage lending startup is offering extended medical benefits to 19 expecting parents, an internal communication said. Earlier, Garg was criticised for firing 900 employees on a Zoom call. ",business
11,"
Shark Tank India judge Ghazal Alagh welcomes 2nd baby, calls him 'baby shark'
","Shark Tank India judge Ghazal Alagh welcomed her second baby with husband Varun Alagh on Thursday. Sharing a photo on Instagram, she wrote, ""And then there were 2, our second son Ayaan is here to make our lives even more fun. Ayaan means 'blessing from god' and that’s what he is. Thanks for all the kind wishes and blessings. #babyshark""",business
12,"
Social media users criticise Ola for its '8 missed calls from mom' notification
","Social media users have criticised Ola after it sent a notification that read '8 missed calls from mom'. Ola sent the notification to promote 40% discount on certain services. ""Why is Ola traumatising me like this?"" a user asked, while another user wrote, ""Ola, are you trying to give me a heart attack?""",business
13,"
Russia bans sale of foreign currency cash to citizens for 6 months
","Russia has banned foreign currency sales for six months until September 9, 2022, amid the falling value of the ruble against the US dollar. Banks and brokers are banned from selling US dollars, euros and other foreign currency in exchange for rubles. Additionally, Russians with existing foreign currency accounts are allowed to withdraw up to $10,000 in US dollars only.",business
14,"
India becomes world's 5th most-valued stock market, beats UK: Report
","India has become the fifth most-valued stock market, beating the UK, Canada and Saudi Arabia, Moneycontrol reported. The Indian market has lost around $257.35 billion since the start of 2022 amid Russia's invasion of Ukraine and its value is currently above $3 trillion. The US stock market, which is world's most-valued at $47.32 trillion, has lost $6.6 trillion this year.",business
15,"
India is good at managing finances but global energy price rise will impact it: IMF
","IMF's Managing Director Kristalina Georgieva has said that ""India has been very good in managing its finances"" but the surge in global energy prices will have a negative impact on the Indian economy. The price rise amid Russia's invasion of Ukraine has ""implications on the purchasing power of Indian households"", IMF's First Deputy MD Gita Gopinath said during a roundtable.",business
16,"
Colgate-Palmolive India names Prabha Narasimhan as MD and CEO
","Colgate-Palmolive (India) on Thursday announced it has appointed Prabha Narasimhan, former Executive Director of Hindustan Unilever, as its new CEO and Managing Director (MD). Ram Raghavan, the MD and CEO of Colgate-Palmolive (India), has been promoted to President of enterprise oral care for Colgate-Palmolive. Raghavan will be based out of Colgate-Palmolive headquarters at New York, it added.",business
17,"
Subramanian thought he can be 'yogi' & no one would identify: CBI to court
","The CBI on Friday told a Delhi court that the NSE's former Group Operating Officer Anand Subramanian impersonated the 'Himalayan yogi' and influenced the decisions of former CEO Chitra Ramkrishna. Speaking in the co-location case, the CBI said Subramanian ""thought he can be yogi for four years and no one would identify. He was operating the email IDs.""",business
18,"
It'll take us back 100 years: Russian tycoon on seizing assets of firms exiting Russia
","Russia's richest person and President of Norilsk Nickel Vladimir Potanin warned that confiscating the assets of Western companies that left Russia after Ukraine's invasion will ""take us back 100 years to 1917"". ""We shouldn't try to slam the door but endeavour to preserve Russia's economic position in those markets which we spent so long cultivating,"" the 61-year-old added.",business
19,"
Former NSE official Anand Subramanian denies being 'yogi' who influenced Chitra 
","After the CBI informed a Delhi court that he impersonated the 'Himalayan yogi' to influence former NSE CEO Chitra Ramkrishna's decisions, Anand Subramanian through his lawyer said, ""I'm not the 'yogi'"". Subramanian's lawyer argued that the co-location scam took place between 2010 and 2014 while the accused had joined in 2013. The CBI argued that Subramanian was a flight risk.",business
20,"
Marriott pauses new hotel openings, investment in Russia
","Hotel chain Marriott on Thursday said it has paused opening of new hotels and all future hotel development and investment in Russia owing to the Russia-Ukraine war. Marriott will also close its corporate office in Russia. ""Our hotels in Russia are owned by third parties and we continue to evaluate the ability for [them] to remain open,"" the company said.",business
21,"
$117 billion wiped off Tesla rival Rivian's market cap in 4 months
","US-based electric vehicle startup Rivian has lost about $117 billion in market value in just four months. Rivian's market valuation had topped $153 billion a few weeks after its initial public offer (IPO), but the company's valuation now stands at about $36 billion. Rivian briefly became the second most valuable automaker in the US after billionaire Elon Musk-led Tesla.",business
22,"
US inflation increases 7.9% YoY in February, biggest rise in 40 years
","Retail inflation in the US rose 7.9%, the biggest YoY rise since January 1982, the US Labor Department reported on Thursday. Monthly rise in US inflation has stayed above the 0.6% mark since October 2021, marking a 0.6% increase in both December 2021 and January 2022 and a 0.8% rise in February. Food Price Index marked a 7.9% YoY increase.",business
