,Title,Content,Category
406,"
Will always be special: Radhika on 2 years of 'Angrezi Medium'
","Actress Radhika Madan on Sunday shared a series of stills from 'Angrezi Medium' on Instagram Stories to mark two years since its release, writing, ""Will always be special"". The film starred late actor Irrfan Khan. Radhika shared a picture with the late actor along with a heart emoji. The actress also shared a selfie from the first day of shoot.",entertainment
407,"
Actor Sean Penn tests +ve for COVID after coming back from Ukraine
","Actor Sean Penn, who recently returned from Ukraine, has tested positive for COVID-19. As per media reports, director Paul Thomas Anderson said the actor had tested positive for COVID-19 while receiving an award at the 2022 Directors Guild of America Awards, which was to be presented by Sean. Sean was in Ukraine to shoot a documentary on the Russia-Ukraine conflict.",entertainment
408,"
Ranbir-Alia's new house to have a room dedicated to Rishi Kapoor: Report
","Ranbir Kapoor and Alia Bhatt's new house in Mumbai will reportedly have a special room dedicated to his late father Rishi Kapoor. The Kapoor family has preserved each and every memory of the late actor, including a bookshelf, his favourite chair, and other things, the report quoted a source as saying. All these things will be kept in the room.  ",entertainment
409,"
Hearing incredible things: Akshay to Anupam on 'The Kashmir Files'
","Actor Akshay Kumar on Sunday appreciated veteran actor Anupam Kher's performance in 'The Kashmir Files', tweeting, ""Hearing absolutely incredible things."" Akshay further wrote that he hopes to watch the film soon, adding that it is amazing to see the audience back to the cinemas in large numbers. 'The Kashmir Files' depicts the mass exodus of Kashmiri Pandits from the state.",entertainment
410,"
I've done films where my heart didn't belong, but respect it: Yami
","Actress Yami Gautam has stated that she has done certain films even when she was aware that it wasn't something where her heart belongs. She further said that she respects the people who gave her the opportunities, adding that it was still work at the end of the day. ""I've evolved a lot as a professional...Opportunities are different,"" Yami said.",entertainment
411,"
Don't see Marvel going from Hugh to me: Daniel on rumours of playing Wolverine
","Actor Daniel Radcliffe, responding to rumours of portraying the character of Wolverine, stated that he doesn't see Marvel going from actor Hugh Jackman to him. The actor added, ""But who knows? Prove me wrong, Marvel."" Daniel further said that people have been congratulating him on the news about playing Wolverine but he doesn't know anything about it.",entertainment
412,"
Notice B'wood's silence on 'The Kashmir Files', their time is up: Kangana
","Actress Kangana Ranaut on Sunday appreciated Vivek Agnihotri's 'The Kashmir Files' on social media, adding that there's pin-drop silence in Bollywood about it. She also appreciated the film for breaking myths about bringing audiences to theatres. Kangana further wrote, ""Bullydawood aur unke chamche sadme mein chale gaye hain (Bollywood bullies and their cronies are in shock)...Their time is upp!""",entertainment
413,"
Faced ups & downs on my own: Zareen on being called 'Salman Khan actress'
","Actress Zareen Khan, who made her debut in 2010 with Salman Khan-starrer film 'Veer', spoke about being tagged as a 'Salman Khan actress' and said that she'll forever be grateful to him for making her a part of the industry. ""But that's about it...I've faced the ups and downs on my own and I've dealt with my struggles,"" she added. ",entertainment
414,"
I won't mind if people call me 'Baahubali' star forever: Prabhas
","Actor Prabhas has said that he won't mind if people call him a 'Baahubali' star for the rest of his life. ""'Baahubali' gave me so many things...The issue is the expectations set after 'Baahubali',"" the actor added. Prabhas further said that there is definitely some kind of pressure after being recognised in the whole country and not just one state.",entertainment
415,"
Big commercial entertainers won't ever go out of style: Kriti Sanon
","Actress Kriti Sanon in an interview has stated that big commercial entertainers won't ever go out of style, adding that they will keep getting made. ""There is a lineup of films, all blockbuster potential, waiting to come,"" the actress added. Kriti further said that this is a healthy time for actors as many bilingual and trilingual films are being made.",entertainment
416,"
He's like my real brother: Zeeshan on 'Bloody Brothers' co-star Jaideep
","Actor Mohd Zeeshan Ayyub has said actor Jaideep Ahlawat is like his real brother. ""It's been 11-12 years that I have known him,"" he added. Zeeshan Ayyub, who shares screen space with Jaideep in 'Bloody Brothers', added that they got time to understand each other more while working on the show. ""We...ended up making great memories,"" he said.",entertainment
417,"
Vicky wishes 'Uri' director Aditya Dhar on b'day, shares pic from set
","Vicky Kaushal took to Instagram to wish 'Uri: The Surgical Strike' director Aditya Dhar on his birthday. He shared a picture from the set of the 2019 action drama and wrote, ""Happy birthday mere Bhai. Lots of love!"" Responding to his post, Aditya wrote, ""Love you!!"" Vicky and Aditya have teamed up for another film titled, 'The Immortal Ashwatthama'.  ",entertainment
418,"
You've succeeded outside the system: Hansal to 'The Kashmir...' maker Vivek
","Filmmaker Hansal Mehta on Sunday tweeted, ""Congratulations Vivek Ranjan Agnihotri for 'The Kashmir Files'."" ""You've succeeded outside the system, on your own terms. Ideologically or otherwise I might disagree with your views and films but as a colleague, I must commend you,"" he added. The film, which was released on Friday, has earned ₹12.05 crore in India so far. ",entertainment
419,"
Was being bit of b***h: Campion on Elliott's 'The Power...' criticism
","Filmmaker Jane Campion has reacted to actor Sam Elliott's criticism of her film 'The Power of the Dog' and said, ""He was being a little bit of a b***h."" ""It's really unfortunate...because he's really hit the trifecta of misogyny...xenophobia and homophobia,"" Campion stated. This comes after Elliott had called Campion's film ""a piece of s**t"" on a podcast.",entertainment
420,"
Big B signed papers for Amjad's surgery after accident: Shehla Khan
","Shehla Khan recalled the time when she and her late actor-husband Amjad Khan met with an accident in Maharashtra's Sawantwadi. She revealed that Amjad had to be shifted to Goa because a mob had gathered outside the hospital in Sawantwadi. ""That's when Amitabh (Bachchan) ji gave his signature for...doctors to proceed with...tracheostomy (a surgical procedure to ease breathing),"" Shehla added. 
",entertainment
421,"
Karisma shares pic with Madhuri, fans say Dil To Pagal Hai 2
","Actress Karisma Kapoor on Sunday took to Instagram to share a picture with actress Madhuri Dixit, writing, ""Look who I bumped into at the studio, my all-time fav MDji."" Madhuri and Karisma had appeared together in the 1997 film 'Dil To Pagal Hai' which also starred Shah Rukh Khan. Several fans wrote in the comments, ""Dil To Pagal Hai 2'."" ",entertainment
422,"
Theatres opened after 2 yrs & 'Gangubai...' rocked box office: Vidya
","Actress Vidya Balan in an interview has stated it is amazing that theatres have opened after two years and a female led-film has rocked the box office. ""Look at what is happening with 'Gangubai Kathiawadi',"" the actress added. Vidya further said that female characters are being portrayed as individuals now rather than as ""the perfect, ideal woman"".",entertainment
423,"
He kept calling out my name in the hospital: Bappi Lahiri's son
",Late veteran singer-composer Bappi Lahiri's son singer Bappa Lahiri has revealed that his father kept calling out his name when he was admitted to the hospital. Bappa added that he was not in India at the time and his father was supposed to visit him in the US soon. Bappi Lahiri passed away on February 15 aged 69 in Mumbai.,entertainment
424,"
Getting eyeballs has been toughest, 'SOTY 2' changed things: Aditya
","Actor Aditya Seal said ""getting eyeballs"" for his work has been the toughest for him in the industry. Aditya added that his films like 'Tum Bin 2' did not succeed because of many reasons like demonetisation. ""Things changed with the release of 'Student Of The Year 2' (SOTY 2), it did manage to get people into the cinemas,"" he stated.",entertainment
425,"
Hailey Bieber hospitalised after suffering brain-related 'medical emergency'
","Model Hailey Bieber, the wife of singer Justin Bieber, was reportedly hospitalised with a brain condition that could possibly be linked to COVID-19. As per reports, Hailey, who has been discharged, was admitted after suffering a ""medical emergency"" that affected the way she moved. A report claimed that 25-year-old Hailey showed symptoms that were more typical of an older person. 
",entertainment
426,"
People are behaving as if I have no other work: Archana on memes on her & Sidhu
","Archana Puran Singh, speaking about memes after Navjot Singh Sidhu lost in Punjab Assembly elections, told ETimes, ""When there's something new happening to Sidhu, memes are made on me. Isn't that strange?"" ""People...are behaving as if I only have this job...and no other work...If...Sidhu decides to come back [on The Kapil Sharma Show] I'm willing to move on,"" she added.",entertainment
427,"
Ranveer Singh gets 'Number 1' jersey from football icon Ledley King, pic viral
","Actor Ranveer Singh, who is currently in the UK to attend the Premier League games, shared a picture with Tottenham legend Ledley King. Ledley gifted Ranveer a customised 'Number 1' jersey. The actor also opted to do the 'Dare Skywalk' at the stadium and shared that the ""42 metre drop over the edge of the grand stadium"" was ""exhilarating"".",entertainment
428,"
Deepika Padukone criticised for saying she was 'made to feel like a person of colour'
","Deepika Padukone's recent Instagram caption, wherein she wrote that she was ""made to feel like a person of colour"", has been criticised by some social media users. ""What does she want to tell? That being called...a person of colour is an insult? And she's a white?"" a Twitter user wrote. ""The choice of words is so wrong,"" another comment read.",entertainment
429,"
One of the scariest moments of my life, I suffered a blood clot in my brain: Hailey
","Model Hailey Bieber, singer Justin Bieber's wife, confirmed on Instagram that she was hospitalised after suffering stroke-like symptoms. The 25-year-old wrote, ""I suffered a very small blood clot to my brain, which caused a small lack of oxygen, but my body passed it on its own."" She went on to call it ""one of the scariest moments"" of her life.",entertainment
430,"
Wasn't getting the kind of work I wanted: Jatin Sarna on battling depression
","'Sacred Games' actor Jatin Sarna said that the last few years were quite hard and depressing for him. ""I wasn't getting the kind of work I wanted...I felt...nothing was happening around me and started feeling...depressed...Moreover, I was staying alone,"" he added. Jatin said he didn't take ""any clinical help"" but ""a year of introspection"" and ""close friends"" helped him heal. ",entertainment
431,"
Vietnam bans Sony's 'Uncharted' over disputed South China Sea map
","Sony's action movie ""Uncharted"" has been banned in Vietnam over a scene featuring a disputed map of the South China Sea. The scene shows the U-shaped ""nine-dash line"" that is used by China to stake its claim to large parts of the sea. China's claim in the sea includes areas claimed by other countries in the region.",entertainment
432,"
Baldwin tried to reach settlement to finish filming 'Rust': Report
",Actor-producer Alec Baldwin had tried to reach a settlement to finish the filming of 'Rust' after a shooting incident which killed cinematographer Halyna Hutchins. Alec has submitted a filing which states that the cast and crew did not want to return to New Mexico. It further states that Baldwin convinced them to finish filming to honour Halyna's talent and legacy.,entertainment
433,"
At times, I was too scared to listen to myself: Elli AvrRam on a decade in India
","Actress Elli AvrRam while talking about completing a decade in India said, ""The only thing I would have done [differently] is, those few times where I was too scared to listen to my...heart."" ""Instead, I listened to others' opinions,"" she said, adding, ""Maybe those experiences were needed for me to...learn, that your heart is your right way through life.""",entertainment
434,"
Deleted a scene featuring Abhishek, Chunky in 'Bachchhan Paandey': Director
","'Bachchhan Paandey' director Farhad Samji revealed that they've deleted a scene that featured pictures of Abhishek Bachchan and Chunky Panday in the upcoming film. ""Kriti and Arshad's characters were looking for Bachchhan Paandey and they ask a...kid if they'd seen him...The kid said yes and pulled out...magazine with pictures of Abhishek and Chunky. We didn't put this scene,"" he said. ",entertainment
435,"
People of Russia not the enemy: Mila amid Russian invasion of Ukraine
","Actress Mila Kunis, speaking about Russia's invasion of Ukraine, has said the people of Russia are not the enemy, adding that it's not being said enough in the press. She was born in Ukraine in 1983 and moved to USA in 1991. Mila added she felt like a part of her heart got ripped out after hearing about the attacks.",entertainment
436,"
For actors, performance trumps discomfort: Shruti on kissing Mugdha in show
","Actress Shruti Seth, speaking about her on-screen kiss with Mugdha Godse in the upcoming series 'Bloody Brothers', said, ""It was funny because both of us had never done a scene like it before."" ""Shaad (Ali, director) really put us at ease. And then for actors, the performance trumps discomfort so we eventually made it seem totally natural,"" she added. 
",entertainment
437,"
I apologise to Kashmiri Hindus for my indifference: The Kashmir Files' Prakash
","'The Kashmir Files' actor Prakash Belawadi has posted a video apologising to the Kashmiri Pandits for his ""indifference"" to their mass exodus from the state. ""I feel mortified, I also feel guilty as I was a journalist at that time and prided myself as someone equipped with...contemporary events, but I see it was not the case,"" the actor said.",entertainment
438,"
Don't know if I replaced anyone in 'The Ghost': Sonal Chauhan
","Actress Sonal Chauhan while addressing rumours that she replaced Jacqueline Fernandez in 'The Ghost', said, ""I don't know if I replaced anyone."" ""People explore various options and cast an actor, who suits the script,"" Sonal added. While talking about Jacqueline, the actress said, ""Jacqueline is an achiever...I have great respect for her as an actress.""",entertainment
439,"
He used to ask for movie tickets: Bellamkonda Suresh on ₹85 lakh cheating case
","Telugu producer Bellamkonda Suresh, responding to the ₹85 lakh cheating case against him, said VL Sravan Kumar is from his village and used to ask for movie tickets. Kumar alleged that Suresh and his son took money from him in 2018 to make a movie. ""I've not taken a single penny from anyone...I will file a defamation case,"" Suresh said.",entertainment
440,"
Earlier you were asked to compromise to bag roles: Ekta Jain 
","Actress Ekta Jain in an interview has stated that actresses were earlier asked to compromise to bag roles which had put her off. ""The circumstances at that time were really tough for television actors,"" the actress added. Ekta further said that the industry has drastically transformed and now people are looking for talent and good artistes instead of stars.",entertainment
441,"
Nawazuddin is among the best actors in the country: Bhumi Pednekar
","Actress Bhumi Pednekar in an interview has called actor Nawazuddin Siddiqui one of the best actors in the country, adding that he is a stalwart in cinema. ""I have waited long for an opportunity to work with Nawaz sir...I am going to learn so much from him,"" Bhumi added. The two will be seen together in the upcoming film 'Afwaah'.",entertainment
442,"
Lot of actors won't do 2 or 3-hero films, I don't get why: Akshay
","Actor Akshay Kumar has stated that there are a lot of actors who won't do a two-hero or three-hero project, adding that he doesn't understand why. ""I don't want to take names but...I scratch my head...Doesn't it happen in Hollywood all the time?"" the actor added. Akshay further said that if such films work, it works well for everyone.",entertainment
443,"
'Free Guy' director Shawn Levy to helm Ryan Reynolds' 'Deadpool 3'
","Canadian filmmaker Shawn Levy has been roped in to direct Ryan Reynolds' third 'Deadpool' movie. Rhett Reese and Paul Wernick, who penned the screenplays for the first two movies, are also returning for the third instalment. Shawn and Ryan worked together in 'Free Guy' and the recently released action-adventure movie 'The Adam Project'.  ",entertainment
444,"
Casting on OTT not based on star power, but on talent: Sanjay Kapoor
","Actor Sanjay Kapoor while talking about the casting process said, ""It has got nothing to do with star power, but whether you are capable of delivering good."" ""It feels...good when you sign something on OTT. You know you are not being cast because of a certain value...your talent is enough,"" the actor added.",entertainment
445,"
'The Kashmir Files' makers Vivek Agnihotri, Abhishek Agarwal meet PM Modi
","'The Kashmir Files' team, including director Vivek Ranjan Agnihotri, actress Pallavi Joshi and producer Abhishek Agarwal, met PM Narendra Modi on Saturday. Abhishek took to Twitter to share some pictures from the meeting and wrote, ""It was a pleasure to meet our Hon'ble PM Shri Narendra Modi. What makes it more special is his...noble words about #TheKashmirFiles...Thank you, Modi Ji."" ",entertainment
446,"
People in Bollywood never saw me beyond my looks: Dino Morea
","Actor Dino Morea in an interview said, ""Being good looking sometimes works against you in Bollywood."" ""Directors don't see me differently. I just get...feedback that you're good looking...I find it...bizarre, what's my look got to do with casting me in a certain character. Just cast me. I can change my look,"" he said, adding, ""People...never saw me beyond my looks."" ",entertainment
447,"
People think therapy is useless, it helped me so much: Jacqueline
","Actress Jacqueline Fernandez has said people think therapy is useless but it helped her a lot. She added that she sought help from a therapist because she was ""going through loneliness"" in 2020 during the COVID-19 induced lockdown. ""I had this amazing therapist. I was doing therapy for some time. And it is amazing,"" Jacqueline further said.  ",entertainment
448,"
Harry, Meghan to skip Prince Philip's memorial service in UK: Reports
","Prince Harry and Meghan Markle will reportedly skip Prince Philip's memorial service to be held on March 29. This comes amid Prince Harry's ongoing legal battle with the UK government to have his security reinstated. The memorial, which will take place at the Westminster Abbey, will allow the public to pay their tributes to the former Duke of Edinburgh. ",entertainment
449,"
Cardi B shares glimpse of 6-month-old son, says 'That's all you all will get'
","American rapper Cardi B has shared a glimpse of her 6-month-old son. She shared the picture after a user tweeted, ""Our baby cousin got teeth coming in and we ain't seen him yet."" Posting a zoomed-in picture of her son's eye, she wrote, ""That's all y'all will get."" Cardi B and rapper Offset welcomed their son in September 2021.  ",entertainment
450,"
Meezaan Jafri to play lead role in Milap Zaveri's next: Reports
","Actor Meezaan Jafri will reportedly star in 'Satyameva Jayate' director Milap Zaveri's next film. ""Meezan is really excited to team up with...Milap Zaveri and Nikhil Advani. He loved the script and he will be seen in a never-before-seen avatar,"" reported Bollywood Hungama quoting a source. He will be seen playing the lead role in the romantic comedy, reports added.",entertainment
451,"
Needed actor with gravitas, dignity: Bhansali on Ajay in 'Gangubai...'
","Filmmaker Sanjay Leela Bhansali, speaking about the character Rahim Lala in Alia Bhatt-starrer 'Gangubai Kathiawadi', said that he needed an actor who exudes a certain gravitas, dignity and strength. ""Ajay has all of this. The minute he walks into the film, audiences are with him,"" Bhansali added. The filmmaker further called the actor a director's delight and a considerate co-star.",entertainment
452,"
Sunny Leone's work permit for a film cancelled by Bangladesh govt: Report
","Actress Sunny Leone's work permit for her Indo-Bangladesh film 'Soldiers' has been cancelled by the Ministry of Information and Broadcasting of Bangladesh, as per a report by ETimes. The reason behind this decision is still unknown. However, there are rumours that suggest that some Islamic groups have threatened to stage protests if Sunny Leone enters Bangladesh, reported ETimes.",entertainment
453,"
Tina Ambani shares pics from son Anmol Ambani's wedding featuring Bachchan family
","Businessman Anil Ambani's wife Tina Ambani took to Instagram on Friday to share pictures from the wedding of their son Anmol Ambani to Khrisha Shah. ""A new chapter begins for Anmol and Khrisha with blessings from friends and family - the wedding,"" she wrote in the caption of the post. One of the photos features Amitabh Bachchan and his family.",entertainment
454,"
Can we stop judging a woman based on her necklines: Samantha to trolls
","Actress Samantha Ruth Prabhu responded to being trolled for her outfit at the Critics' Choice Awards. ""Making...judgements about a person simply based on the clothes they wear is quite literally the easiest thing one can do,"" she wrote on Instagram Stories. ""Now that we're in...2022- can we...stop judging a woman based on the hemlines & necklines she adorns?"" Samantha added.",entertainment
455,"
Grimes dating whistleblower Chelsea Manning after breakup with Elon Musk: Reports
","Singer-songwriter Grimes, who recently shared that she has broken up with Tesla CEO Elon Musk, is now dating former US Army intelligence analyst and whistleblower Chelsea Manning, reports said. Earlier, Grimes revealed that she and Musk welcomed their second child via surrogacy in December. Manning was sentenced to 35 years in prison after leaking classified documents to WikiLeaks.",entertainment
456,"
Kim posts pics with Pete week after being declared legally single
","Television personality Kim Kardashian shared a series of pictures with her boyfriend comedian Pete Davidson on social media, captioning the post, ""Whose car are we gonna take?!"" This comes a week after a court declared Kim legally single and she dropped the surname 'West' from her social media accounts. Kim and Kanye began dating in 2011 and separated in 2021.",entertainment
457,"
Actress Sonam Kapoor's father-in-law's firm cheated of ₹27 crore
","The Faridabad police has busted a gang of cybercriminals involved in cheating actress Sonam Kapoor's father-in-law's export-import firm of over ₹27 crore. Police said the cybercriminals had been duping the firm by misappropriating Rebate of State and Central Taxes and Levies licences, meant for his firm, on the basis of his forged Digital Signature Certificate and encashing them.",entertainment
458,"
Don't let violation of privacy turn you into bad person: Jacqueline
",Actress Jacqueline Fernandez has said that the violation of a person's privacy can turn them into a horrible and bitter person. The actress added that it's important not to get upset and turn into a bad person. Jacqueline was earlier questioned by the Enforcement Directorate about her alleged relationship with conman Sukesh Chandrasekhar. Her selfies with him had gone viral.,entertainment
459,"
It's wrong: Prateik on actors being asked to seek permission for intimate scenes
","Prateik Babbar has reacted to the recent debate around whether an actor should seek permission from their spouse before working on an intimate scene. He said that maybe a couple can have a conversation about it, but seeking permission is ""wrong"". The discussion started with the release of 'Gehraiyaan' which featured Deepika Padukone's intimate scenes with Siddhant Chaturvedi. ",entertainment
460,"
₹85 lakh cheating case filed against producer Bellamkonda Suresh, son
",Telugu producer Bellamkonda Suresh and his son actor Bellamkonda Sai Sreenivas have been booked by Hyderabad police for allegedly cheating a financier of ₹85 lakh. The financier VL Sravan Kumar has claimed that the duo took the money from him in installments in 2018 to make a movie. Kumar further alleged that he was promised credit as an assistant producer.,entertainment
461,"
Huma prepped for Gangubai Kathiawadi song at night amid Maharani shoot
","Actress Huma Qureshi, who made a special appearance in Alia Bhatt-starrer 'Gangubai Kathiawadi' in the song 'Shikayat', did the prepping and rehearsals for the song at night. She was busy during the day shooting for her web show 'Maharani' at the time. ""I enjoyed the whole process and the vision Sanjay (Leela Bhansali) sir had for the song,"" Huma said.",entertainment
462,"
Singer Millind Gaba to marry longtime girlfriend on April 16
",Singer Millind Gaba has revealed that he will be marrying his girlfriend of four years social media influencer Pria Beniwal on April 16. The festivities will begin on April 11 with the couple's sagan ceremony. The wedding is expected to be a traditional ceremony with Punjabi rituals along with  Haryanvi Jat rituals.,entertainment
463,"
'Baahubali' changed my life & lives of the people around me: Prabhas
","Prabhas said the 'Baahubali' franchise changed his life and the lives of the people around him. ""I'm not at all worried about people still calling or referring to Baahubali...If it's still happening even after 10 years, it won't bother me...I'm very proud of it,"" he added. ""It's fine for any actor to be known for a particular film,"" said Prabhas.",entertainment
464,"
Squid Game's Anupam shares pics with Will Smith, Selena from SAG Awards
","Actor Anupam Tripathi, who was seen in the South Korean survival drama series 'Squid Game', recently met Will Smith, Andrew Garfield and Selena Gomez at the SAG Awards 2022. He shared pictures of himself with the Hollywood celebrities on his Instagram handle. 'Squid Game' won the award for Outstanding Action Performance by a Stunt Ensemble in a Television Series.",entertainment
465,"
Anupam Kher celebrates his b'day with his 'street friends', shares video
","Anupam Kher, who turned 67 on March 7, took to Instagram to share a video where he can be seen celebrating his birthday with his ""street friends"". ""Happy I could celebrate my belated birthday with my street friends #Darshana #Divya and #Yogesh and cut...cake with them. I feel really blessed,"" he wrote, with the hashtags 'friends' and 'streets of Mumbai'.",entertainment
466,"
Govinda once told me 'You'll become a big heroine': Karisma Kapoor
","Actress Karisma Kapoor has revealed that she once waited for actor Govinda backstage during his performance to give him a rose. ""When Chi Chi (Govinda) ji met me, he asked, 'Aap heroine banna chahti hain (You want to become a heroine)?' I shyly said yes and he said, 'Aap bahut badi heroine banogi (You'll become a big heroine)',"" Karisma said.",entertainment
467,"
Pune Int'l Film Festival concludes; Potra wins best Marathi Film award
","The 20th edition of the Pune International Film Festival concluded at the National Film Archive of India on Thursday. While 'Potra' won the Best Marathi film title award, the Spanish film 'Between Two Dawns' won the Best International Film award in the Global Cinema Competition. ""This year, we received...80 entries in...Marathi film competition category,"" PIFF Chairman Jabbar Patel said.",entertainment
468,"
Court orders 'The Kashmir Files' not to show scenes on late squadron leader
",A Jammu district court has passed an interim order restraining the makers of 'The Kashmir Files' from showing scenes depicting late Squadron Leader Ravi Khanna in the movie. This comes after his wife filed a suit alleging that the scenes showing him are factually incorrect and demeaning. The Vivek Agnihotri directorial is set to be released on March 11.,entertainment
469,"
Actress Shama Sikander shares pictures from her bachelorette party
","Ahead of her wedding with James Milliron, actress Shama Sikander shared a few pictures from her bachelorette party on her Instagram handle. ""Finally getting the Bridal vibes. What a beautiful bachelorette. Thank you all my lovely bridesmaids you all made my day,"" she wrote. Shama is set to tie the knot with James Milliron in Goa on March 14.",entertainment
470,"
Don't want to play a mother to 40-year-olds anymore: Shefali Shah
","Shefali Shah has said she doesn't want to play a mother to ""25, 30, or 40-year-olds anymore"". ""I don't want to look younger than my age...[I've]...children who're 18 and 19, I'm comfortable playing a character like that,"" she added. The 48-year-old actress played Akshay Kumar's mother in 'Waqt: The Race Against Time' and Ranveer Singh's mother in 'Dil Dhadakne Do'. ",entertainment
471,"
Actress Pooja Banerjee, husband Sandeep Sejwal blessed with a baby girl
","'Kumkum Bhagya' actress Pooja Banerjee and her husband, swimmer Sandeep Sejwal, have been blessed with a baby girl. The couple welcomed their daughter on Saturday morning in Mumbai. Pooja's brother Neil Banerjee confirmed the news to ETimes, saying that their family is ""extremely thrilled with this new addition"". ""Baby's father and daadi are by Pooja's side in hospital,"" he added. ",entertainment
472,"
I never wanted to shift to Bombay: Manoj Bajpayee
","Actor Manoj Bajpayee, while speaking at the Jaipur Literature Festival, revealed that he never wanted to shift to Bombay. ""I realised that at the most they can give me a villain's role but at the end, it was all about heroes and celebrating heroes,"" Manoj added. However, the actor said the pandemic has changed the dynamics of filmmaking. ",entertainment
473,"
Jussie Smollett given 150 days in jail over staged hate crime case
","Actor Jussie Smollett, who portrayed Jamal Lyon in drama series 'Empire', has been sentenced to 150 days in jail for staging a hate crime. Jussie had alleged that he was attacked by two men who yelled racist and homophobic slurs at him. He has also been ordered to pay $120,106 (₹91 lakh) in restitution and a $25,000 (₹19 lakh) fine.",entertainment
474,"
Blessed to play impactful characters: Radhika Madan on upcoming projects
","Actress Radhika Madan said she feels blessed to be playing 'impactful and important' characters in her upcoming projects. While talking about the women-driven stories that she is currently working on, the actress said, ""Each role celebrates a different story of a woman."" Radhika is currently working on National award-winning filmmaker Sudhanshu Saria's film 'Sanaa'. ",entertainment
475,"
I got some criticism: Sai Tamhankar on wearing bikini on screen
","Actress Sai Tamhankar has said when she wore a bikini, the Marathi fraternity welcomed the gesture with open arms. ""I also got some criticism. Something which I'm comfortable with, my family is comfortable with,"" she added. ""I like characters of all shades. I mean, why portray, only whites, or only blacks, I think our whole life is in-between,"" Sai said. ",entertainment
476,"
It was a regular middle-class wedding: Vikrant on marriage with Sheetal
","Actor Vikrant Massey in an interview opened up about his marriage with actress Sheetal Thakur and said that it was a ""regular middle-class wedding"". Talking about his life post marriage with Sheetal, the actor said that it has been beautiful so far and he wishes to spend more time with his wife. Vikrant and Sheetal got married on February 18.  ",entertainment
477,"
He used to watch my films 14-15 times: Akshay remembers his late father
","Akshay Kumar, during an appearance on 'The Kapil Sharma Show', remembered his late father Hari Om Bhatia and revealed that he used to watch his films ""at least 14 to 15 times"". ""Sometimes, [he'd]...ask his friend, 'What's going on? Let's...watch a movie.' He'd himself buy...tickets...and while watching the film...he'd tap his friend's shoulder and say, 'That's my son',"" Akshay added. ",entertainment
478,"
My mom tried to leave Kyiv but decided to stay back & help: Dar Gai
","Ukrainian filmmaker Dar Gai has said her mother had tried to leave Kyiv at one point but decided to stay back and help volunteers amid the Russian invasion. She added her uncle is also helping people in bomb shelters. ""The war in Ukraine has been happening for the last eight years but now people are talking about it,"" she said.",entertainment
479,"
Video of Mann asking 'what is govt?' on a comedy show judged by Sidhu goes viral
","An old video of AAP's Bhagwant Mann participating in a comedy show, where Congress' Navjot Singh Sidhu was a judge, has gone viral, after Punjab Assembly election results. The video shows Mann explaining what ""gormint"" (government) means. ""The one that looks closely (gaur se) at every issue but forgets about it in a minute is called gormint,"" he said.",entertainment
480,"
Miss Bikini Universe India 2018 and Congress' Archana gets 1,519 votes in UP polls
","Miss Bikini Universe India 2018 and Congress candidate from Uttar Pradesh's Hastinapur, Archana Gautam, got only 1,519 votes in the Assembly elections. BJP candidate Dinesh won from Hastinapur with 1,07,587 votes, while SP candidate Yogesh Verma received 1,00,275 votes. Gautam thanked the people who voted for her.",entertainment
481,"
'Musk & I have broken up again,' says Grimes after secretly welcoming 2nd child together
","Singer-songwriter Grimes, who revealed to Vanity Fair that she and Tesla CEO Elon Musk welcomed their second child via surrogacy in December, shared that they've broken up. ""Me and E have broken up *again* since the writing of this article...but he's my best friend and the love of my life,"" she tweeted. They have named their daughter Exa Dark Sideræl.",entertainment
482,"
Child learns to walk only after falling: Ex-Miss Bikini India Archana on losing UP polls
","After losing UP polls by getting just 1,519 votes, ex-Miss Bikini India and Congress candidate Archana Gautam said, ""I received a lot of love from the people of Hastinapur...I just didn't get their trust."" She added, ""Very soon, I will also win their trust."" She added, ""Child learns to walk only after falling...nobody is born having learned from the womb.""",entertainment
483,"
Bro sometimes lives below poverty line: Grimes on Musk not buying a new mattress
","In an interview, Grimes remarked that the world’s richest man Elon Musk sometimes lives ""below the poverty line"". Speaking about when they had found a hole in her side of the mattress and Musk suggested that they bring over the mattress from her home instead, she said, ""Like, bro wouldn't even get a new mattress…Bro doesn't live like a billionaire.""",entertainment
484,"
Aditya Narayan shares glimpse of his newborn daughter Tvisha
","Singer and host Aditya Narayan took to Instagram to share the first glimpse of his newborn daughter Tvisha. ""Grateful, lucky, blessed! Going to spend the next few weeks with my angels. See you soon, digital world,"" he wrote. Earlier, Aditya had revealed that Tvisha was born on February 24. ""Shweta and I feel extremely blessed,"" he had said.",entertainment
485,"
Rihanna planning IPO for her lingerie company at $3 billion valuation: Report
","Singer Rihanna is reportedly working with advisers on taking her lingerie company Savage X Fenty public, which could value her lingerie company at $3 billion or more. The report claims that the listing could happen this year but the company hasn’t made any official decision yet. Savage X Fenty was launched in 2018 as an online-only brand. ",entertainment
486,"
Prithviraj’s preponement brings huge smile to my face: Manushi Chhillar
","Former Miss World Manushi Chhillar said she is extremely happy that her debut film 'Prithviraj' is releasing a week earlier. ""The film was postponed twice due to the pandemic. So, its preponement definitely brings a huge smile to my face,"" Manushi said. Directed by Padma Shri Dr Chandraprakash Dwivedi, the film also stars Akshay Kumar and Sanjay Dutt. ",entertainment
