,Title,Content,Category
197,"
SP won 304 seats in ballot paper counting: SP Maurya alleges foul play
","Samajwadi Party leader SP Maurya on Monday said his party ""won on 304 seats in the ballot paper counting while BJP won on just 99 seats"". He alleged that when counting was done from EVM, BJP won. ""This means there is some foul play,"" he said. Former UP minister Maurya joined SP on January 14 after leaving BJP.",politics
198,"
Yogi will take UP to greater heights of development: PM Modi
","PM Narendra Modi on Sunday met Uttar Pradesh Chief Minister Yogi Adityanath and said that he ""will take the state to greater heights of development"". In a tweet, PM Modi wrote, ""Congratulating him (Yogi Adityanath) on the historic victory in the Uttar Pradesh elections. In the last five years, he has worked tirelessly to fulfil the aspirations of the people.""",politics
199,"
Kashmiri Pandits' plight an outcome of Nehruvian blunders: Union Minister
","Days after release of 'The Kashmir Files' movie, Union Minister Jitendra Singh blamed the Congress party for the plight of Kashmiri Pandits who were forced to leave the valley. ""History [is] witness to the fact that all this was a cumulative outcome of a series of Congress blunders beginning from what's now recorded as infamous Nehruvian blunders,"" said Singh.",politics
200,"
AAP to contest 2023 panchayat polls in Bengal: State party in charge
","Aam Aadmi Party (AAP) will contest the 2023 panchayat elections in West Bengal, state party in charge Sanjoy Basu confirmed on Monday. Basu added that the party has commenced its campaign in the state. Notably, AAP held a victory rally in Kolkata on Sunday to celebrate its win in the recently-concluded Punjab Assembly elections.",politics
201,"
₹2 cr to be spent on Bhagwant Mann's swearing-in as Punjab CM: Cong
","Congress' official media platform on Sunday claimed that ₹2 crore will be spent on Bhagwant Mann's swearing-in as Punjab Chief Minister. ""Bhagwant Mann is eager to empty the treasury of Punjab as soon as he arrives,"" the post said. Congress MLA Sukhpal Singh Khaira called it a ""gross misuse of public exchequer"" and said that it was ""unacceptable.""",politics
202,"
AAP has enough experience to run Punjab govt: Bhagwant Mann
","Punjab CM-designate Bhagwant Mann on Monday said AAP has enough experience to run the Punjab government. ""We know how to run the administration. I have been a member of [Lok Sabha] for seven years,"" Mann said. He added, ""Many veteran politicians have lost the elections and new people have won...There'll be out of the box thinking in this government.""",politics
203,"
Confident of BJP's win in MP Assembly elections 2023: Scindia
","Union Minister Jyotiraditya Scindia has claimed that ""BJP will win"" in the Madhya Pradesh Assembly elections next year. He said, ""MP CM Shivraj Singh Chouhan is working day and night for the people's welfare and I am sure BJP will win."" When asked about the Congress, Scindia said, ""Congress was my past and don't want to waste time on it."" ",politics
204,"
I rejoined politics because of Mamata Banerjee: TMC's Babul Supriyo
",Trinamool Congress (TMC) leader Babul Supriyo said on Monday that he rejoined politics because party supremo and West Bengal CM Mamata Banerjee asked him to work for the state. Supriyo's remark came after the TMC declared him as its candidate in the Assembly by-election from Ballygunge seat. Supriyo had resigned as Union Minister and BJP's MP from Asansol in 2021.,politics
205,"
Take responsibility for Uttarakhand defeat, apologised to members: Harish
","Congress leader and former Uttarakhand Chief Minister Harish Rawat said that he takes responsibility for Congress' defeat in the Uttarakhand Assembly elections. ""All of us thought that we were winning in Uttarakhand...I apologised to every member and leadership in the working committee. I have also apologised to the public before,"" Rawat said.",politics
206,"
Gandhis alone not responsible for Cong's loss in 5 states: Kharge
","Senior Congress leader Mallikarjun Kharge has said that during the Congress Working Committee meeting on Sunday, party chief Sonia Gandhi was told that she alone isn't responsible for Congress' defeat in five states. ""Every state leader and MP is responsible, not the Gandhi family,"" Kharge added. ""We reposed our faith in her, there's no question of offering resignation,"" he said.",politics
207,"
Gandhis will take Congress to a situation where it won't be visible: Assam CM
","Assam CM Himanta Biswa Sarma said that the Gandhis will take Congress to a situation where it won't be visible even in panchayat elections in the days to come. ""Successive defeats in elections have proved that the Gandhis cannot lead Congress to victory,"" Sarma added. The Congress party lost in all the five states where Assembly polls were held recently.",politics
208,"
SP ally RLD dissolves all its units, frontals in Uttar Pradesh
","Rashtriya Lok Dal (RLD) announced to ""dissolve"" its units (state, regional and district) and frontals in Uttar Pradesh ""with immediate effect"" on Monday. The party said that the directions for this order have been given by its national president Jayant Chaudhary. RLD contested the recent UP state Assembly elections in an alliance with the Akhilesh Yadav-led Samajwadi Party.",politics
209,"
Make 'The Kashmir Files' tax-free in Rajasthan: Cong MLA
","Rajasthan Congress MLA Bhanwar Lal Sharma has urged the Congress-led state government to make 'The Kashmir Files' a tax-free movie in the state. Sharma added that he ""will write a letter to CM Ashok Gehlot"" for the same. The movie has already been made tax-free by the governments of Gujarat, Madhya Pradesh and Haryana. ",politics
210,"
Clash between SP and BJP supporters leads to stone-pelting in UP; 10 booked
","A political argument between supporters of Samajwadi Party and BJP led to a clash and stone-pelting in Uttar Pradesh, police said. According to police, an FIR was registered against 10 persons and three of them were detained in this connection. ""Four police teams were rushed to the spot to contain the situation. Those involved...managed to escape,"" a police officer said.",politics
211,"
Want to take TMC's 'Khela hobe' slogan across India: Shatrughan
","Actor and former Union Minister Shatrughan Sinha, who has been announced as TMC's Asansol candidate for Lok Sabha by-election, said on Monday that he wants to take his party's slogan 'Khela hobe' (Game is on) across the country. He further dismissed the Opposition's allegation of him being an ""outsider"", saying, ""I'm no less a Bengali than any other Bengali.""",politics
212,"
How to lose elections can be learned from Congress: Anurag Thakur
","Union Minister Anurag Thakur while referring to Congress' defeat in the recently-concluded state Assembly elections said that ""how to lose elections"" should be learned from the party. He said, ""There was no anti-incumbency in any of the states"" adding that the clean image and good work of the Chief Ministers also led to their victory.",politics
213,"
CPI MP gives notice to discuss slashing of interest rates on EPF
","The Communist Party of India (CPI) Rajya Sabha MP Binoy Viswam gave a suspension of business notice under rule 267 to discuss the decision of slashing of interest rates on EPF (Employees' Provident Fund) in Rajya Sabha. ""The decision of EPFO to slash interest rates will result in significant monetary losses to 60 million salaried class subscribers,"" the notice read.",politics
214,"
Request to wear yellow turbans, shawls for swearing-in ceremony: Mann
","Aam Aadmi Party's Bhagwant Mann, who will take oath as the Chief Minister of Punjab on March 16 requested public to reach Khatkar Kalan for the ceremony. ""I request my brothers to wear yellow turbans that day and sisters to drape yellow shawls/stoles. We will colour Khatkar Kalan in 'Basanti rang' that day,"" he added.",politics
215,"
Cong leaders don't have courage to make party Gandhi-mukt: BJP MP
","BJP MP Sushil Modi has taken a dig at the Congress by saying that ""Congress leaders don't have the courage to make their party Gandhi-mukt"". ""Drowned in corruption and dynastic politics, Congress has been pretending to brainstorm for the past many years,"" Modi said in a reference to Congress' defeat in the recent five state Assembly elections. ",politics
216,"
Shatrughan Sinha, Babul Supriyo to fight for TMC in West Bengal bypolls: Mamata
",West Bengal CM Mamata Banerjee on Sunday took to Twitter to announce that veteran actor and former Union Minister Shatrughan Sinha will be TMC's candidate in Lok Sabha by-election from Asansol constituency. Mamata further stated that singer and former Union Minister Babul Supriyo will be the party's candidate in Assembly by-election from Ballygunge seat.,politics
217,"
Sonia Gandhi to continue as Congress chief, CWC decides after 4.5-hr meeting
","Days after its poll debacle in five states, Congress Working Committee on Sunday decided that Sonia Gandhi will continue as the party president. The meeting, which lasted for four-and-half-hours, was attended by Rahul Gandhi, Priyanka Gandhi Vadra,  Leader of Opposition in Rajya Sabha Mallikarjun Kharge and P Chidambaram, among others. ""We all have faith in her leadership,"" said Kharge.",politics
218,"
Make all efforts to bring back mortal remains of Indian student who died in Ukraine: PM
","Prime Minister Narendra Modi on Sunday chaired a meeting of the Cabinet Committee on Security to review India's security preparedness and the prevailing global scenario in the context of the ongoing conflict in Ukraine. During the meeting, PM Modi directed that all possible efforts should be made to bring back the mortal remains of Naveen Shekharappa, who died in Ukraine.",politics
219,"
Tharoor shares number of Opp'n MLAs, says 'this is why Congress is worth reviving'
","Shashi Tharoor on Sunday shared number of MLAs of BJP versus Opposition parties across India, showing Congress with the highest number of lawmakers (753) among Opposition parties. ""This is why Congress remains by far the most credible of the national opposition parties. It's also why it's worth reforming and reviving,"" said Tharoor. A crucial Congress Working Committee meeting is underway.",politics
220,"
Anand Mahindra shares video of Cong leader Deora's music performance, calls him 'cool'
","Businessman Anand Mahindra took to Twitter to share a video featuring Congress leader Milind Deora, where the latter can be seen playing the guitar onstage at the Mahindra Blues Festival. Mahindra also mentioned that Deora goes by the stage name of MD Mississippi. He wrote, ""His party is the INC, & with him, the 'C' stands for Cool!"" ",politics
221,"
PM Modi chairs high-level meeting on India's security preparedness
","PM Narendra Modi on Sunday chaired a high-level meeting to review India's security preparedness and the prevailing global scenario in the context of the ongoing conflict in Ukraine. Union Ministers Rajnath Singh, S Jaishankar and Nirmala Sitharaman were seen taking part in the meeting with PM Modi. NSA Ajit Doval and Foreign Secretary Harsh V Shringla also attended the meeting.",politics
222,"
Wedding procession attacked in UP for playing song praising PM Modi, CM Yogi
",The members of a wedding procession were allegedly beaten up and their vehicles were vandalised by unidentified miscreants in Uttar Pradesh's Auraiya for playing an election-themed song praising PM Narendra Modi and CM Yogi Adityanath. The accused allegedly escaped with cash worth ₹2 lakh and jewellery. Police said a case has been registered and search is underway to trace attackers.,politics
223,"
Every worker wants Rahul Gandhi to lead the party: Congress
","After the Congress Working Committee (CWC) met over the party's poor performance in five states, Congress spokesperson Randeep Surjewala said every Congress worker wants Rahul Gandhi to lead the party. However, the new party president will be chosen at next Congress election, he added. Surjewala further said CWC wants Sonia Gandhi to guide the party till organisational elections are held.",politics
224,"
Organisational failure to blame for UP poll defeat: Shivpal Yadav
","Pragatisheel Samajwadi Party (Lohia) chief Shivpal Singh Yadav said on Sunday that while the atmosphere was conducive for party to win in UP Assembly elections, it suffered from organisational failure. Yadav, whose party had allied with Samajwadi Party (SP) for polls, added that they welcome people's mandate and will work towards strengthening the organisation. SP won 111 seats in polls.",politics
225,"
Want to become voice of Goa: AAP leader after winning Benaulim seat
","Aam Aadmi Party (AAP) leader Capt. Venzy Viegas, who won from Benaulim constituency in recently-concluded Goa Assembly polls, said on Sunday that he wishes to become the voice of the state. ""The politics of change has begun,"" he added. Viegas defeated former Goa CM and Trinamool Congress (TMC) candidate Churchill Alemao in the election by a margin of 1,271 votes.",politics
226,"
I contested for the 1st time: AAP MLA who defeated Ex-Punjab CM Channi
","AAP MLA Labh Singh Ugoke, who defeated Congress' Charanjit Singh Channi from Bhadaur seat, said he contested the Assembly polls for the first time. ""It's a new type of politics in which a labourer's son can become MLA. I'll work to improve condition of hospitals and improve quality of education,"" he added. Ugoke defeated Channi by 37,558 votes.",politics
227,"
Punjab win gives AAP, our model of governance national recognition: Manish Sisodia
","AAP leader Manish Sisodia said that the party’s massive victory in Punjab gives national recognition to the AAP convenor Arvind Kejriwal’s model of governance. Sisodia added that when a political party becomes a credible alternative it's bound to emerge as a winner. ""Right now, our priority is the people of Punjab. We will focus on fulfilling our promises,"" Sisodia stated.",politics
228,"
People in UP feel it's their own govt, not of some particular community: Piyush Goyal
","Following BJP’s victory in four states including UP, Union Minister Piyush Goyal said that people in UP now feel that it is their ""own"" government and not the government of a particular community. Commenting on BJP’s performance in Punjab, Goyal stated that the BJP has increased its influence in the state significantly. ",politics
229,"
Post victory BJP unmasks by cutting EPF interest: Mamata Banerjee
","West Bengal CM Mamata Banerjee criticised the BJP-led Centre for slashing the interest rate on the Employees Provident Fund deposits. ""After victory in UP, BJP comes out with its gift card immediately! It at once unmasks itself by proposing to slash the interest rate on EPF deposits to a four-decade low nadir,"" CM Banerjee tweeted.",politics
230,"
BJP propagated Cong as a Muslim party: Rajasthan CM
","Rajasthan Chief Minister and Congress leader Ashok Gehlot on Sunday said BJP propagated Congress ""as a Muslim party on social media"". ""During polls, religion comes to the forefront while issues of inflation and jobs take a back seat for BJP,"" he added. We lost the Assembly elections in Punjab due to internal conflict, Gehlot said.",politics
231,"
Congress will form 'aapki sarkar' in Haryana: Ex-CM Hooda
","Former Haryana CM Bhupinder Singh Hooda, while addressing Congress workers on Sunday, said the party will form ""aapki sarkar (your government)"" in the state. He added, ""Somebody will say...AAP...formed a government in Punjab. That's AAP party...not aapki (your) government."" He also called to throw out the incumbent BJP-JJP government, saying, ""Nobody can stop you if you stand united with me.""",politics
232,"
Arvind Kejriwal, Bhagwant Mann visit Golden Temple in Amritsar ahead of roadshow
","Punjab CM designate Bhagwant Mann and AAP national convener Arvind Kejriwal on Sunday visited the Golden Temple in Amritsar, ahead of their roadshow to mark the party's victory in Punjab polls. Mann received Kejriwal and party leader Manish Sisodia at Amritsar airport today. Mann will take oath as Punjab CM on March 16.",politics
233,"
Jagdev's membership was cancelled over 3 months ago: BJD MP Misra
","Biju Janata Dal (BJD) has denied links with MLA Prashant Jagdev who's accused of ramming his car into a crowd that injured 22 people in Khordha, Odisha. BJD MP Pinaki Misra said, ""BJD membership of Jagdev was cancelled more than three months ago after his suspension by party president Naveen Patnaik."" He assured that ""law will take its own course"".",politics
234,"
Mamata can't run WB peacefully, how can she govern India: Vijayvargiya
","BJP's Kailash Vijayvargiya dismissed West Bengal CM Mamata Banerjee as potential PM candidate for 2024 Lok Sabha polls, stating that there's no alternative to PM Narendra Modi. ""Mamata...is not able to run her own state peacefully, how can...[she]...run [India],"" he added. Banerjee had earlier said that BJP's victory in Assembly polls of four states isn't true reflection of people's mandate.",politics
235,"
Mumbai BJP workers burn copies of police notice sent to Fadnavis
",The BJP workers in Mumbai on Sunday protested against a police notice sent to former CM Devendra Fadnavis in connection with the alleged illegal tapping of phones. They also burnt copies of the police notice. Several BJP leaders gathered outside Fadnavis's home in south Mumbai where a cyber police team reached to record his statement in this case. ,politics
236,"
Narendra Bansode appointed senior VP of Pimpri Chinchwad Congress
","The Pimpri Chinchwad City District Congress Committee has appointed Narendra Bansode as its Senior Vice President. President Kailas Kadam handed the letter over to Bansode at the party's office in the presence of Secretary of All India Congress Committee Prithviraj Sathe. ""Congress party's egalitarian ideology has been ingrained in my mind since my childhood,"" Bansode said. ",politics
237,"
Union Minister's sons booked for linking Sharad Pawar to Dawood Ibrahim
","Union Minister Narayan Rane's sons, Nitesh and Nilesh, have been booked for accusing NCP supremo Sharad Pawar of having links with the fugitive gangster Dawood Ibrahim. The complaint was filed by NCP leader Suraj Chavan, Mumbai Police said. Earlier on Saturday, Chavan had questioned Nilesh's demand for the resignation of state Minority Development Minister Nawab Malik.",politics
238,"
Cong lost in U'khand despite conducive environment: Ex-CM Rawat
","Former Uttarakhand CM Harish Rawat on Sunday while taking responsibility for Congress' Assembly election defeat in the state ""despite conducive environment"", said the party needs to look into the reasons behind the ""constant defeats"". He added, ""We'll work on suggestions for improvement that'll come in CWC."" Congress won 19 seats in the 70-member state Assembly while BJP won 47 seats.",politics
239,"
Family growing: AAP as 16 Amritsar municipal councillors join party
","Sixteen councillors of the Amritsar Municipal Corporation have joined AAP, the party tweeted from its official account on Sunday. ""AAP family is growing...After winning Assembly, AAP's flag is now waving in municipal corporations too!"" the tweet read. The councillors joined in the presence of party leader Manish Sisodia, AAP's Punjab in-charge Jarnail Singh and city Mayor Karamjit Singh Rintu.",politics
240,"
Unification of MCDs needed as Delhi govt blocking funds: Gambhir
","BJP MP Gautam Gambhir has said that the unification of municipal corporations of Delhi (MCDs) has been necessitated due to state government's blocking of funds given by the Centre for the civic bodies. Notably, the announcement of dates for municipal polls in Delhi was postponed following a communication from the Centre to State Election Commission on unification of civic bodies.",politics
241,"
Punjab got honest CM in so many years: Kejriwal in Amritsar roadshow
","AAP chief Arvind Kejriwal and Punjab CM-elect Bhagwant Mann held a mega roadshow in Amritsar on Sunday to celebrate AAP's victory in the Punjab Assembly polls. ""For the first time after so many years, Punjab has now got an honest Chief Minister,"" Kejriwal said. He added that now all the money will be spent on Punjab and its people.",politics
242,"
Gandhi family important for Congress' unity: Rajasthan CM Gehlot
","Rajasthan Chief Minister Ashok Gehlot on Sunday said that the Gandhi family is important for Congress' unity. He added that Rahul Gandhi should once again become the party chief. On the party's recent loss in Punjab polls, Gehlot said, ""It was our mistake that due to internal conflict we lost the assembly elections in Punjab.""",politics
243,"
Pramod Sawant submits resignation to Goa Guv, says will form new govt soon
","BJP leader Pramod Sawant on Saturday tendered his resignation as Goa CM to Governor PS Sreedharan Pillai as his first tenure came to an end. BJP is going to form the new government soon, he said. ""Governor gave me a letter to be caretaker CM until the process is complete,"" he added. ""BJP will work on...principles of Antyodaya,"" Sawant stated.",politics
244,"
JD(U) extends support to BJP in Manipur after winning 6 seats
","The Janata Dal (United) on Saturday said it would support BJP in Manipur. ""JD(U) would like to appeal to the BJP to honour the mandate reposed in the party,"" it said. Of the total 60 seats, BJP won 32, one more than the majority mark, while JD(U) won six seats. The six MLAs elected Khumukcham Joykisan Singh as their leader. ",politics
245,"
122 former MLAs, ministers lose security day after Mann meets Punjab DGP
","A day after Bhagwant Mann, who is set to become Punjab CM, met state DGP VK Bhawra, the Additional Director General of Police (Security) issued an order to withdraw security cover of 122 politicians, including former ministers and MLAs. Nineteen security officers were withdrawn from Manpreet Singh Badal's cover. A Congress leader, Badal served as Punjab's Finance Minister. ",politics
246,"
Bhagwant Mann meets Punjab Governor, stakes claim to form next govt in state
","Punjab CM-elect Bhagwant Mann met state Governor Banwarilal Purohit at the Raj Bhavan in Chandigarh on Saturday and staked claim to form the next government in the state. Mann said the swearing-in ceremony will be held at Bhagat Singh's native village Khatkar Kalan at 12.30 pm on March 16. ""Punjabis from all over the state will come,"" Mann added.",politics
247,"
Completely incorrect: Congress as report claims Rahul, Sonia and Priyanka will resign
","Congress has dismissed a report claiming that Congress President Sonia Gandhi and leaders Rahul Gandhi and Priyanka Gandhi Vadra will resign at Congress Working Committee meeting on Sunday over performance in recent elections. Congress Spokesperson Randeep Singh Surjewala said the report ""based on unnamed sources is completely unfair, mischievous and incorrect"".",politics
248,"
Congress Working Committee to meet on Sunday over states' poll results
","The Congress Working Committee (CWC) will meet on Sunday at 4 pm to discuss the results of state elections. The meeting will be held at the AICC office in Delhi. Congress failed to retain power in Punjab, won two out of 403 seats in UP, 11 out of 40 seats in Goa and five out of 60 seats in Manipur.",politics
249,"
Mother of AAP's Labh Singh who defeated Punjab CM continues working as sweeper
","Baldev Kaur, mother of AAP's Labh Singh Ugoke who won from Bhadaur seat by defeating Congress' CS Channi in Punjab polls, continues to work as a sweeper at a government school in Ugoke village. ""I take pride...that my son chose to join a party whose symbol is 'jhaadu', which I've used throughout my life to earn a livelihood,"" she said.",politics
250,"
K'taka Cong leader resigns, says, 'Couldn't speak to Sonia or Rahul'
","CM Ibrahim, former Union Minister and senior Congress leader from Karnataka, tendered his resignation to party's interim chief Sonia Gandhi on Saturday. He said despite being a senior leader, he couldn't speak to Sonia or former Congress chief Rahul Gandhi directly. He said Sonia assured him of changes within Congress in the last 12 years, but he didn't see them. ",politics
251,"
Punjab people's security more important than security of few: Mann
","After an order was issued to withdraw security cover of 122 politicians including former MLAs and ministers, Punjab CM-designate Bhagwant Mann said, ""I think the security of the people of Punjab is more important than the security of few people."" He added police stations are lying vacant. ""We will take only police work from police force,"" the AAP leader said. ",politics
252,"
Sonia, Rahul should discharge their duties properly: JD(U) chief
","Janata Dal (United) president Rajiv Ranjan alias Lalan Singh has asked senior Congress leaders, Sonia and Rahul Gandhi, to ""discharge their duties properly"" in order to ""save the decline of Congress"". He further asked Congress to ""come out with a proper roadmap"" in the backdrop of the party's defeat in the five states' assembly elections. ",politics
253,"
Goa TMC leader Mahesh Amonkar resigns, alleges 'lack of support'
","Goa TMC's Mahesh S Amonkar resigned from the party alleging ""lack of support and negligence from the designated AITC and I-PAC team"" during Assembly polls. Amonkar's resignation comes a day after the Goa Assembly poll results were declared in which TMC did not win in any of the 40 seats. Amonkar contested Goa Assembly elections from the Margao constituency.",politics
254,"
Snake, cobra didn't let mongoose win: Swami Maurya on UP poll defeat
","BJP turncoat Swami Prasad Maurya said, ""Mongoose is always superior to a snake. It is a different matter that snake and cobra together did not let the mongoose win."" Maurya had contested from UP's Fazilnagar constituency on a Samajwadi Party ticket after resigning from the BJP in January 2022. However, he lost to a BJP candidate by over 40,000 votes. ",politics
255,"
BJP won due to Hindutva and polarisation: Ashok Gehlot on poll results
","Rajasthan CM Ashok Gehlot said that the BJP won in the Assembly polls because they spoke ""cleverly"" in the name of Hindutva, polarisation. ""Everyone knows about the COVID situation in the country and UP. Still, the Opposition lagged behind as they (BJP) speak cleverly. It changed people's minds. I believe truth triumphs in the end,"" Gehlot added.",politics
256,"
Congress' Dipika Pandey resigns post debacle in Uttarakhand polls
","Congress' Jharkhand MLA Dipika Pandey Singh has resigned as the national secretary, co-in charge of Uttarakhand after the party failed to win the Uttarakhand assembly elections. Singh said in a tweet that she takes ""responsibility for the defeat in Uttarakhand"" and ""thank the leadership for giving the opportunity to serve Congress at the national level"".",politics
257,"
Centre should not mess with farmers: Meghalaya Governor Malik
","Meghalaya Governor Satya Pal Malik has warned the Centre not to ""mess with farmers"" and advised them to ""fulfil all the promises made"" to the farming community. ""Farmers will get what they want, either through talks or fight. If needed, they will get violent and achieve what they want,"" said Malik at an event in Jodhpur on Friday. ",politics
258,"
KTR warns of cutting power supply to Secunderabad military area
","Telangana Municipal Administration Minister KT Rama Rao on Saturday warned that water and power supply to the military authorities in the Secunderabad Cantonment area will be cut if they don't stop causing inconvenience to the people. It's ""not fair"" for the military authorities to close roads whenever they want, he added. A BJP spokesperson called Rao's remarks ""shocking"".",politics
259,"
AAP didn't pay ₹13,000 cr to MCD, spends ₹100 cr on ads every month: Gambhir
","BJP's Gautam Gambhir criticised the Arvind Kejriwal-led government by saying that AAP government is not giving ₹13,000 crore to MCD for paying its employees but it spends ₹100 crore every month on party's advertisements. He further said that AAP government is ""lying for the last seven years"". This comes after Kejriwal alleged that BJP postponed the MCD polls fearing defeat.",politics
260,"
AAP to contest all 68 seats in Himachal Pradesh Assembly elections
","After a win in Punjab, Aam Aadmi Party said it'll contest all 68 seats in the Assembly elections in Himachal Pradesh. AAP leader Satyendar Jain said that health and education systems are in a bad state in Himachal Pradesh, adding that AAP will form the government in the state. Himachal Pradesh Assembly elections are scheduled to be held in November.",politics
261,"
Tripura Oppn allege violence after BJP's victory in 4 states
","Tripura Opposition parties have alleged that their party offices and workers have been targeted for political violence after BJP's victory in four states. The state units of CPI (M) and TMC also shared videos and pictures of the violence on their Twitter handles. CPI (M) leader Jitendra Chaudhury called the incidents ""undemocratic and fascist"" and sought compensation from state CM.",politics
262,"
Posters criticising Venugopal surface in Kerala after Cong's defeat
","Following Congress' defeat in Assembly polls, posters criticising party leader KC Venugopal have surfaced near a party office in Kerala's Kannur. The posters read- ""Save Congress- thanks to Venugopal for what happened in five states where Congress was wiped out"". State Congress chief K Sudhakaran reacted to this saying that everyone has a ""collective responsibility for successes and failures"".",politics
263,"
Stop crying like Cong: Sisodia to BJP on delaying Delhi MCD polls
","Delhi Deputy CM Manish Sisodia on Friday criticised the BJP for delaying the MCD elections and Union Minister Smriti Irani's claim that the national capital's government was withholding MCD funds, saying, ""What is this joke?"" ""Stop crying like Congress...and making childish excuses to run away from...civic polls,"" he added. MCD doesn't have money as it ""indulges in corruption"", he alleged.",politics
264,"
MVA to hold 'people's civic general body' meet in Pimpri-Chinchwad
","Maha Vikas Aghadi (MVA) in Maharashtra, which includes NCP, Shiv Sena and Congress, will hold a 'people's civic general body' meet in Pimpri-Chinchwad on Saturday. MVA is doing so in a protest against BJP refusing to hold a special civic general body meet to discuss budget proposals. BJP ""tampered with the draft budget prepared by...civic administration"", an NCP spokesperson said.",politics
265,"
Reduction in EPFO interest rate BJP's return gift after poll win: Cong
","Congress leader Randeep Surjewala said the reduction in Employees' Provident Fund Organisation interest rate was a ""return gift"" of the BJP to people after it won Assembly elections in four states. ""Is it right to attack...savings of crores of employees on...basis of electoral victory?"" he asked. EPFO has lowered the interest rate on provident fund deposits for 2021-22 to 8.1%.",politics
266,"
People understood BJP should come to power if development is needed: Smriti Irani 
","After BJP’s victory in four of the five states where polls were held recently, Union Minister Smriti Irani said people understood that if they need development in the country, the BJP government should come to power. Reacting to Samajwadi Party (SP) chief Akhilesh Yadav’s EVM allegation, Irani said that EVMs were just an excuse.",politics
267,"
Many big names in Karnataka to join party soon: AAP's Prithvi Reddy
","In four to six weeks, many big names in Karnataka will be joining the Aam Aadmi Party (AAP), party leader Prithvi Reddy said while adding that an announcement for the same would be made soon. The party will identify candidates for next year's Assembly elections early so that they could work on their respective constituencies, Reddy added.",politics
268,"
VK Sasikala gets bail in preferential treatment at B'luru jail case
",A court in Bengaluru has granted bail to expelled AIADMK leader VK Sasikala and her sister-in-law in a case related to the alleged preferential treatment given to them at the central jail. The duo has been ordered to pay a ₹3 lakh cash bond. Sasikala was accused of getting preferential treatment in a 2017 report by a senior police official.,politics
269,"
Kejriwal-led Delhi govt deprived MCDs of ₹13,000 crore: Smriti Irani
","Union Minister for Women and Child Development Smriti Irani said that the Arvind Kejriwal-led AAP government in Delhi deprived the Municipal Corporations of Delhi (MCDs) of ₹13,000 crore as funds. ""Kejriwal himself had stopped the funds for sanitation workers,"" she added. ""He goes to such depths...he even stops fund flow for maintenance of parks in the national capital,"" Irani stated.",politics
270,"
Bhagwant Mann to take oath as Punjab CM on March 16
",Aam Aadmi Party leader Bhagwant Mann will take oath as the CM of Punjab on March 16. He has invited party President and Delhi CM Arvind Kejriwal for the swearing-in ceremony. Mann will also hold a roadshow in Amritsar on March 13 along with Kejriwal. The Aam Aadmi Party won 92 seats in the Punjab Assembly elections.,politics
271,"
Samajwadi Party leader attempts self-immolation after party's defeat in UP polls
","The Vice President of Samajwadi Party's (SP) Kanpur unit, Narendra Singh alias Pintu, allegedly attempted suicide by setting himself on fire outside the Vidhan Bhavan in Lucknow on Thursday, police said. The incident took place after SP lost the Uttar Pradesh election to the BJP. Singh has suffered 30% burn injuries and is stated to be in a critical condition.",politics
272,"
Punjab CM Channi submits resignation to Governor after defeat in polls
","Punjab Chief Minister Charanjit Singh Channi on Friday submitted his resignation to Governor Banwarilal Purohit after Congress' defeat in the Assembly elections. Congress won 18 seats in the polls, with Channi losing from both Chamkaur Sahib and Bhadaur. Congress' Punjab chief Navjot Singh Sidhu also lost from the Amritsar East seat.",politics
273,"
Telangana CM KCR hospitalised over pain in left arm, advised rest
","Telangana CM K Chandrashekar Rao was on Friday admitted to Yashoda Hospital in Somajiguda after he complained of pain in his left arm. His physician Dr MV Rao said he had been feeling weak for the past two days. No problem surfaced after an angiogram, hospital authorities said, adding that he was advised to rest for one week.  
",politics
274,"
Child learns to walk only after falling: Ex-Miss Bikini India Archana on losing UP polls
","After losing UP polls by getting just 1,519 votes, ex-Miss Bikini India and Congress candidate Archana Gautam said, ""I received a lot of love from the people of Hastinapur...I just didn't get their trust."" She added, ""Very soon, I will also win their trust."" She added, ""Child learns to walk only after falling...nobody is born having learned from the womb.""",politics
275,"
Miss Bikini Universe India 2018 and Congress' Archana gets 1,519 votes in UP polls
","Miss Bikini Universe India 2018 and Congress candidate from Uttar Pradesh's Hastinapur, Archana Gautam, got only 1,519 votes in the Assembly elections. BJP candidate Dinesh won from Hastinapur with 1,07,587 votes, while SP candidate Yogesh Verma received 1,00,275 votes. Gautam thanked the people who voted for her.",politics
276,"
Video of Mann asking 'what is govt?' on a comedy show judged by Sidhu goes viral
","An old video of AAP's Bhagwant Mann participating in a comedy show, where Congress' Navjot Singh Sidhu was a judge, has gone viral, after Punjab Assembly election results. The video shows Mann explaining what ""gormint"" (government) means. ""The one that looks closely (gaur se) at every issue but forgets about it in a minute is called gormint,"" he said.",politics
277,"
Pushkar Singh Dhami resigns, to continue as acting Uttarakhand CM
","Uttarakhand CM and BJP leader Pushkar Singh Dhami, along with his state cabinet, resigned on Friday, a day after results for polls were announced. ""He [Governor] told me to continue until the new government is sworn in...We've received the love of people and saw unprecedented results,"" Dhami said. Though BJP retained power in Uttarakhand, Dhami lost from the Khatima seat. ",politics
